transaction_id,customer_id,store_id,txn_ts,subtotal,tax,total,num_items,payment_type,day_name
TX-20250807-119546,C002024,4,2025-08-07 12:44:00,24.74,2.20,26.94,6,WALLET,Thursday
TX-20250807-119547,C002469,4,2025-08-07 18:31:00,11.47,1.02,12.49,2,CREDIT,Thursday
TX-20250807-119548,C001506,4,2025-08-07 15:45:00,46.57,4.13,50.70,7,CASH,Thursday
TX-20250807-119549,C004611,4,2025-08-07 16:47:00,7.82,0.62,7.66,2,DEBIT,Thursday
TX-20250807-119550,C000437,4,2025-08-07 15:00:00,23.04,1.96,24.00,5,DEBIT,Thursday
TX-20250807-119551,C000958,4,2025-08-07 20:24:00,21.20,1.82,22.38,4,CASH,Thursday
TX-20250807-119552,C001043,4,2025-08-07 18:56:00,26.67,2.32,28.45,4,DEBIT,Thursday
TX-20250807-119553,C003490,4,2025-08-07 19:59:00,32.39,2.87,35.26,5,WALLET,Thursday
TX-20250807-119554,C002657,4,2025-08-07 10:47:00,57.21,5.08,62.29,6,WALLET,Thursday
TX-20250807-119555,C003316,4,2025-08-07 20:57:00,4.90,0.43,5.33,2,CREDIT,Thursday
TX-20250807-119556,C004865,4,2025-08-07 08:09:00,9.73,0.86,10.59,3,WALLET,Thursday
TX-20250807-119557,C002735,4,2025-08-07 13:18:00,38.07,3.21,39.34,5,CREDIT,Thursday
TX-20250807-119558,C001583,4,2025-08-07 11:04:00,41.51,3.56,43.69,9,CASH,Thursday
TX-20250807-119559,C001578,4,2025-08-07 16:42:00,29.05,2.46,30.23,8,CREDIT,Thursday
TX-20250807-119560,C002488,4,2025-08-07 16:42:00,29.08,2.58,31.66,5,DEBIT,Thursday
TX-20250807-119561,C002966,4,2025-08-07 15:00:00,25.23,2.24,27.47,7,DEBIT,Thursday
TX-20250807-119562,C002565,4,2025-08-07 17:55:00,18.64,1.65,20.29,3,CASH,Thursday
TX-20250807-119563,C003219,4,2025-08-07 17:12:00,40.31,3.58,43.89,6,DEBIT,Thursday
TX-20250807-119564,C002954,4,2025-08-07 11:53:00,87.37,7.50,91.98,11,CASH,Thursday
TX-20250807-119565,C004083,4,2025-08-07 08:41:00,19.69,1.75,21.44,6,DEBIT,Thursday
TX-20250807-119566,C000917,4,2025-08-07 15:03:00,25.47,2.26,27.73,5,DEBIT,Thursday
TX-20250807-119567,C001802,4,2025-08-07 12:25:00,13.45,1.14,14.00,5,WALLET,Thursday
TX-20250807-119568,C003178,4,2025-08-07 18:40:00,19.35,1.72,21.07,3,CASH,Thursday
TX-20250807-119569,C001298,4,2025-08-07 15:21:00,65.66,5.66,69.40,11,CREDIT,Thursday
TX-20250807-119570,C000008,4,2025-08-07 17:26:00,30.90,2.62,32.09,6,DEBIT,Thursday
TX-20250807-119571,C002931,4,2025-08-07 19:32:00,21.91,1.94,23.85,3,CASH,Thursday
TX-20250807-119572,C001945,4,2025-08-07 15:32:00,16.77,1.49,18.26,4,CASH,Thursday
TX-20250807-119573,C002908,4,2025-08-07 16:31:00,9.97,0.88,10.85,1,WALLET,Thursday
TX-20250807-119574,C000837,4,2025-08-07 16:39:00,11.61,0.96,11.81,4,CASH,Thursday
TX-20250807-119575,C000590,4,2025-08-07 09:37:00,34.92,3.10,38.02,5,CREDIT,Thursday
TX-20250807-119576,C004714,4,2025-08-07 10:36:00,6.51,0.58,7.09,1,CASH,Thursday
TX-20250807-119577,C001319,4,2025-08-07 08:08:00,15.44,1.37,16.81,5,CASH,Thursday
TX-20250807-119578,C002391,4,2025-08-07 08:15:00,31.65,2.81,34.46,6,DEBIT,Thursday
TX-20250807-119579,C000388,4,2025-08-07 13:44:00,35.21,3.12,38.33,6,WALLET,Thursday
TX-20250807-119580,C001099,4,2025-08-07 11:39:00,52.63,4.67,57.30,5,WALLET,Thursday
TX-20250807-119581,C001687,4,2025-08-07 08:21:00,41.42,3.68,45.10,10,CREDIT,Thursday
TX-20250807-119582,C001706,4,2025-08-07 13:16:00,19.10,1.66,20.42,4,WALLET,Thursday
TX-20250807-119583,C003968,4,2025-08-07 12:39:00,32.77,2.91,35.68,5,CREDIT,Thursday
TX-20250807-119584,C000604,4,2025-08-07 15:05:00,48.87,4.34,53.21,7,CASH,Thursday
TX-20250807-119585,C000787,4,2025-08-07 14:42:00,16.72,1.48,18.20,5,WALLET,Thursday
TX-20250807-119586,C003982,4,2025-08-07 10:45:00,12.75,1.06,13.03,3,CREDIT,Thursday
TX-20250807-119587,C001930,4,2025-08-07 15:48:00,41.61,3.63,44.50,8,DEBIT,Thursday
TX-20250807-119588,C004372,4,2025-08-07 08:23:00,46.09,4.04,49.57,7,WALLET,Thursday
TX-20250807-119589,C000932,4,2025-08-07 15:50:00,9.55,0.85,10.40,3,CASH,Thursday
TX-20250807-119590,C003889,4,2025-08-07 16:34:00,41.62,3.69,45.31,10,DEBIT,Thursday
TX-20250807-119591,C000879,4,2025-08-07 16:07:00,10.97,0.78,9.56,3,DEBIT,Thursday
TX-20250807-119592,C002244,4,2025-08-07 09:35:00,37.36,3.32,40.68,5,CASH,Thursday
TX-20250807-119593,C004500,4,2025-08-07 18:11:00,8.01,0.71,8.72,3,WALLET,Thursday
TX-20250807-119594,C004590,4,2025-08-07 09:28:00,41.40,3.67,45.07,12,DEBIT,Thursday
TX-20250807-119595,C003279,4,2025-08-07 16:59:00,12.93,1.15,14.08,3,CASH,Thursday
TX-20250807-119596,C000261,4,2025-08-07 19:07:00,23.11,1.86,22.79,5,WALLET,Thursday
TX-20250807-119597,C003899,4,2025-08-07 19:14:00,34.57,3.07,37.64,5,CASH,Thursday
TX-20250807-119598,C000715,4,2025-08-07 16:07:00,25.17,2.19,26.82,4,CREDIT,Thursday
TX-20250807-119599,C002049,4,2025-08-07 18:03:00,14.41,1.10,13.48,4,DEBIT,Thursday
TX-20250807-119600,C003265,4,2025-08-07 12:36:00,12.84,1.08,13.23,4,CASH,Thursday
TX-20250807-119601,C004255,4,2025-08-07 15:08:00,44.85,3.88,47.64,9,CASH,Thursday
TX-20250807-119602,C001272,4,2025-08-07 08:53:00,18.71,1.62,19.82,3,CREDIT,Thursday
TX-20250807-119603,C001446,4,2025-08-07 11:47:00,14.63,1.30,15.93,3,CREDIT,Thursday
TX-20250807-119604,C000590,4,2025-08-07 20:21:00,75.47,6.70,82.17,8,CREDIT,Thursday
TX-20250807-119605,C003420,4,2025-08-07 12:27:00,8.05,0.71,8.76,2,DEBIT,Thursday
TX-20250807-119606,C002270,4,2025-08-07 08:20:00,28.37,2.12,26.06,7,WALLET,Thursday
TX-20250807-119607,C002332,4,2025-08-07 16:17:00,12.37,0.99,12.20,5,WALLET,Thursday
TX-20250807-119608,C000714,4,2025-08-07 10:42:00,9.08,0.81,9.89,4,CREDIT,Thursday
TX-20250807-119609,C000024,4,2025-08-07 15:17:00,20.98,1.80,22.04,4,CREDIT,Thursday
TX-20250807-119610,C003477,4,2025-08-07 09:02:00,21.86,1.94,23.80,6,WALLET,Thursday
TX-20250807-119611,C003783,4,2025-08-07 17:03:00,47.75,4.24,51.99,7,CASH,Thursday
TX-20250807-119612,C004752,4,2025-08-07 11:37:00,44.76,3.97,48.73,6,CREDIT,Thursday
TX-20250807-119613,C004835,4,2025-08-07 10:59:00,17.17,1.52,18.69,3,WALLET,Thursday
TX-20250807-119614,C002815,4,2025-08-07 10:24:00,15.07,1.34,16.41,3,CREDIT,Thursday
TX-20250807-119615,C004139,4,2025-08-07 13:28:00,25.56,2.12,26.00,6,DEBIT,Thursday
TX-20250807-119616,C002656,4,2025-08-07 19:17:00,23.93,2.12,26.05,5,CASH,Thursday
TX-20250807-119617,C004872,4,2025-08-07 14:27:00,18.38,1.60,19.61,4,WALLET,Thursday
TX-20250807-119618,C003970,4,2025-08-07 09:16:00,45.09,4.00,49.09,8,WALLET,Thursday
TX-20250807-119619,C002119,4,2025-08-07 15:15:00,6.00,0.53,6.53,2,WALLET,Thursday
TX-20250807-119620,C000261,4,2025-08-07 08:31:00,27.46,2.31,28.29,5,CREDIT,Thursday
TX-20250807-119621,C000265,4,2025-08-07 10:39:00,43.41,3.85,47.26,8,CREDIT,Thursday
TX-20250807-119622,C000463,4,2025-08-07 09:00:00,11.54,0.96,11.75,3,CREDIT,Thursday
TX-20250807-119623,C001670,4,2025-08-07 12:57:00,22.96,2.04,25.00,4,CREDIT,Thursday
TX-20250807-119624,C004805,4,2025-08-07 08:33:00,14.12,1.25,15.37,2,CASH,Thursday
TX-20250807-119625,C001357,4,2025-08-07 09:42:00,22.93,2.04,24.97,3,CASH,Thursday
TX-20250807-119626,C001774,4,2025-08-07 15:31:00,28.98,2.51,30.75,7,CASH,Thursday
TX-20250807-119627,C000458,4,2025-08-07 11:29:00,29.14,2.59,31.73,6,DEBIT,Thursday
TX-20250807-119628,C002099,4,2025-08-07 12:08:00,65.77,5.79,71.08,7,CASH,Thursday
TX-20250807-119629,C002358,4,2025-08-07 18:08:00,2.46,0.22,2.68,2,WALLET,Thursday
TX-20250807-119630,C003919,4,2025-08-07 17:20:00,30.96,2.68,32.89,8,CREDIT,Thursday
TX-20250807-119631,C004247,4,2025-08-07 16:23:00,14.47,1.28,15.75,4,WALLET,Thursday
TX-20250807-119632,C003805,4,2025-08-07 13:39:00,38.89,3.45,42.34,6,CASH,Thursday
TX-20250807-119633,C000664,4,2025-08-07 14:46:00,20.28,1.67,20.46,5,DEBIT,Thursday
TX-20250807-119634,C000198,4,2025-08-07 18:52:00,28.24,2.44,29.92,6,DEBIT,Thursday
TX-20250807-119635,C000604,4,2025-08-07 20:06:00,27.20,2.41,29.61,5,DEBIT,Thursday
TX-20250807-119636,C004878,4,2025-08-07 16:21:00,2.38,0.21,2.59,1,DEBIT,Thursday
TX-20250807-119637,C001591,4,2025-08-07 08:27:00,32.13,2.85,34.98,7,DEBIT,Thursday
TX-20250807-119638,C001493,4,2025-08-07 12:20:00,6.54,0.58,7.12,2,CREDIT,Thursday
TX-20250807-119639,C003637,4,2025-08-07 15:52:00,32.38,2.87,35.25,4,DEBIT,Thursday
TX-20250807-119640,C003573,4,2025-08-07 17:15:00,11.30,1.00,12.30,2,DEBIT,Thursday
TX-20250807-119641,C001262,4,2025-08-07 15:37:00,33.21,2.95,36.16,6,CASH,Thursday
TX-20250807-119642,C001402,4,2025-08-07 15:36:00,46.59,4.13,50.72,8,CREDIT,Thursday
TX-20250807-119643,C002566,4,2025-08-07 11:04:00,36.35,3.05,37.45,9,CREDIT,Thursday
TX-20250807-119644,C000486,4,2025-08-07 10:12:00,11.99,0.99,12.12,4,CASH,Thursday
TX-20250807-119645,C004239,4,2025-08-07 14:47:00,33.02,2.93,35.95,4,CASH,Thursday
TX-20250807-119646,C003526,4,2025-08-07 17:06:00,22.25,1.97,24.22,5,CREDIT,Thursday
TX-20250807-119647,C000410,4,2025-08-07 16:02:00,12.59,1.12,13.71,3,CREDIT,Thursday
TX-20250807-119648,C001631,4,2025-08-07 19:07:00,40.75,3.62,44.37,10,CASH,Thursday
TX-20250807-119649,C004599,4,2025-08-07 14:35:00,36.81,3.27,40.08,5,DEBIT,Thursday
TX-20250807-119650,C003277,4,2025-08-07 18:55:00,36.68,3.26,39.94,4,DEBIT,Thursday
TX-20250807-119651,C001432,4,2025-08-07 15:52:00,4.93,0.44,5.37,1,DEBIT,Thursday
TX-20250807-119652,C002776,4,2025-08-07 20:03:00,31.69,2.81,34.50,7,WALLET,Thursday
TX-20250807-119653,C002230,4,2025-08-07 17:41:00,22.84,2.03,24.87,5,WALLET,Thursday
TX-20250807-119654,C000014,4,2025-08-07 12:55:00,14.64,1.30,15.94,4,CASH,Thursday
TX-20250807-119655,C001247,4,2025-08-07 19:20:00,2.64,0.23,2.87,1,CREDIT,Thursday
TX-20250807-119656,C000234,4,2025-08-07 19:27:00,26.87,2.28,27.96,7,DEBIT,Thursday
TX-20250807-119657,C000836,4,2025-08-07 13:59:00,24.33,2.16,26.49,3,WALLET,Thursday
TX-20250807-119658,C003888,4,2025-08-07 09:00:00,53.72,4.77,58.49,8,WALLET,Thursday
TX-20250807-119659,C003043,4,2025-08-07 10:54:00,20.68,1.84,22.52,4,WALLET,Thursday
TX-20250807-119660,C002661,4,2025-08-07 12:13:00,11.26,1.00,12.26,2,WALLET,Thursday
TX-20250807-119661,C003797,4,2025-08-07 09:10:00,2.53,0.18,2.20,1,DEBIT,Thursday
TX-20250807-119662,C000265,5,2025-08-07 08:31:00,12.69,1.13,13.82,3,WALLET,Thursday
TX-20250807-119663,C004435,5,2025-08-07 16:19:00,28.91,2.34,28.76,8,CASH,Thursday
TX-20250807-119664,C004878,5,2025-08-07 08:32:00,47.26,4.19,51.45,7,CREDIT,Thursday
TX-20250807-119665,C000863,5,2025-08-07 15:01:00,3.48,0.25,3.03,1,CASH,Thursday
TX-20250807-119666,C003420,5,2025-08-07 14:39:00,15.74,1.40,17.14,4,WALLET,Thursday
TX-20250807-119667,C002862,5,2025-08-07 09:23:00,18.90,1.68,20.58,3,WALLET,Thursday
TX-20250807-119668,C001630,5,2025-08-07 11:04:00,25.81,2.04,25.07,7,WALLET,Thursday
TX-20250807-119669,C001485,5,2025-08-07 20:53:00,11.48,0.92,11.25,2,DEBIT,Thursday
TX-20250807-119670,C003492,5,2025-08-07 13:41:00,36.53,3.24,39.77,6,DEBIT,Thursday
TX-20250807-119671,C000542,5,2025-08-07 18:46:00,25.38,2.25,27.63,4,CREDIT,Thursday
TX-20250807-119672,C004708,5,2025-08-07 16:47:00,9.77,0.87,10.64,4,CREDIT,Thursday
TX-20250807-119673,C003888,5,2025-08-07 08:34:00,26.41,2.29,28.14,6,CREDIT,Thursday
TX-20250807-119674,C001368,5,2025-08-07 12:50:00,15.40,1.37,16.77,3,CREDIT,Thursday
TX-20250807-119675,C001859,5,2025-08-07 10:03:00,13.38,1.19,14.57,5,WALLET,Thursday
TX-20250807-119676,C001450,5,2025-08-07 15:48:00,22.91,2.03,24.94,7,DEBIT,Thursday
TX-20250807-119677,C002757,5,2025-08-07 14:12:00,21.06,1.87,22.93,4,CASH,Thursday
TX-20250807-119678,C004131,5,2025-08-07 16:58:00,13.49,1.16,14.26,2,DEBIT,Thursday
TX-20250807-119679,C001800,5,2025-08-07 13:24:00,13.65,1.21,14.86,3,CREDIT,Thursday
TX-20250807-119680,C002129,5,2025-08-07 10:50:00,39.82,3.45,42.28,8,DEBIT,Thursday
TX-20250807-119681,C000472,5,2025-08-07 09:20:00,14.26,1.21,14.85,4,DEBIT,Thursday
TX-20250807-119682,C001480,5,2025-08-07 13:46:00,16.94,1.47,17.98,4,DEBIT,Thursday
TX-20250807-119683,C001771,5,2025-08-07 18:48:00,60.38,5.36,65.74,7,DEBIT,Thursday
TX-20250807-119684,C003938,5,2025-08-07 15:18:00,8.12,0.58,7.08,2,CREDIT,Thursday
TX-20250807-119685,C003834,5,2025-08-07 13:59:00,28.75,2.55,31.30,8,DEBIT,Thursday
TX-20250807-119686,C003673,5,2025-08-07 09:16:00,2.81,0.25,3.06,1,DEBIT,Thursday
TX-20250807-119687,C001686,5,2025-08-07 09:41:00,42.37,3.76,46.13,8,CREDIT,Thursday
TX-20250807-119688,C004297,5,2025-08-07 14:25:00,40.81,3.52,43.19,9,DEBIT,Thursday
TX-20250807-119689,C000462,5,2025-08-07 15:35:00,35.83,3.18,39.01,4,DEBIT,Thursday
TX-20250807-119690,C004415,5,2025-08-07 18:30:00,24.93,2.12,26.06,3,DEBIT,Thursday
TX-20250807-119691,C003148,5,2025-08-07 19:42:00,21.12,1.87,22.99,4,CREDIT,Thursday
TX-20250807-119692,C004983,5,2025-08-07 18:21:00,23.35,2.00,24.48,4,CASH,Thursday
TX-20250807-119693,C004923,5,2025-08-07 16:01:00,13.63,1.21,14.84,3,CREDIT,Thursday
TX-20250807-119694,C000901,5,2025-08-07 16:34:00,10.53,0.86,10.53,3,WALLET,Thursday
TX-20250807-119695,C002540,5,2025-08-07 08:02:00,20.74,1.84,22.58,3,CREDIT,Thursday
TX-20250807-119696,C003033,5,2025-08-07 12:11:00,18.39,1.63,20.02,3,CREDIT,Thursday
TX-20250807-119697,C004429,5,2025-08-07 19:56:00,34.36,3.05,37.41,5,CASH,Thursday
TX-20250807-119698,C000359,5,2025-08-07 16:43:00,22.20,1.92,23.58,5,CREDIT,Thursday
TX-20250807-119699,C003084,5,2025-08-07 19:54:00,8.55,0.76,9.31,3,CREDIT,Thursday
TX-20250807-119700,C003215,5,2025-08-07 16:01:00,52.22,4.15,50.87,9,CREDIT,Thursday
TX-20250807-119701,C004010,5,2025-08-07 18:57:00,18.70,1.50,18.40,5,WALLET,Thursday
TX-20250807-119702,C004455,5,2025-08-07 16:08:00,74.88,6.65,81.53,8,CREDIT,Thursday
TX-20250807-119703,C003076,5,2025-08-07 11:48:00,27.10,2.27,27.83,8,DEBIT,Thursday
TX-20250807-119704,C004296,5,2025-08-07 12:08:00,27.37,2.40,29.40,5,CREDIT,Thursday
TX-20250807-119705,C004618,5,2025-08-07 13:16:00,15.00,1.25,15.39,4,CREDIT,Thursday
TX-20250807-119706,C004647,5,2025-08-07 16:54:00,20.10,1.78,21.88,4,DEBIT,Thursday
TX-20250807-119707,C000743,5,2025-08-07 16:48:00,12.02,1.00,12.26,5,CASH,Thursday
TX-20250807-119708,C002774,5,2025-08-07 09:05:00,43.21,3.83,47.04,7,DEBIT,Thursday
TX-20250807-119709,C003574,5,2025-08-07 13:18:00,8.87,0.73,8.99,3,DEBIT,Thursday
TX-20250807-119710,C002323,5,2025-08-07 17:31:00,11.20,0.99,12.19,3,CASH,Thursday
TX-20250807-119711,C004708,5,2025-08-07 15:34:00,14.22,1.26,15.48,3,CREDIT,Thursday
TX-20250807-119712,C002565,5,2025-08-07 20:58:00,10.54,0.94,11.48,4,CREDIT,Thursday
TX-20250807-119713,C002400,5,2025-08-07 20:10:00,24.40,2.17,26.57,5,CASH,Thursday
TX-20250807-119714,C004444,5,2025-08-07 17:31:00,23.73,1.91,23.47,6,CASH,Thursday
TX-20250807-119715,C004969,5,2025-08-07 20:37:00,12.42,1.10,13.52,5,DEBIT,Thursday
TX-20250807-119716,C000556,5,2025-08-07 18:55:00,27.00,2.40,29.40,7,CASH,Thursday
TX-20250807-119717,C003659,5,2025-08-07 15:39:00,7.39,0.61,7.43,3,CASH,Thursday
TX-20250807-119718,C002548,5,2025-08-07 08:34:00,49.46,4.39,53.85,6,CASH,Thursday
TX-20250807-119719,C003453,5,2025-08-07 18:24:00,30.83,2.74,33.57,7,CASH,Thursday
TX-20250807-119720,C004773,5,2025-08-07 16:45:00,35.59,3.16,38.75,8,CREDIT,Thursday
TX-20250807-119721,C000654,5,2025-08-07 19:59:00,4.92,0.44,5.36,2,DEBIT,Thursday
TX-20250807-119722,C002866,5,2025-08-07 09:49:00,15.34,1.36,16.70,3,CREDIT,Thursday
TX-20250807-119723,C002496,5,2025-08-07 18:40:00,22.04,1.96,24.00,6,CREDIT,Thursday
TX-20250807-119724,C004947,5,2025-08-07 11:24:00,50.01,4.44,54.45,6,CREDIT,Thursday
TX-20250807-119725,C000277,5,2025-08-07 19:40:00,26.84,2.38,29.22,6,DEBIT,Thursday
TX-20250807-119726,C001554,5,2025-08-07 16:42:00,24.83,2.20,27.03,5,CASH,Thursday
TX-20250807-119727,C000545,5,2025-08-07 17:03:00,24.81,2.09,25.59,5,DEBIT,Thursday
TX-20250807-119728,C003994,5,2025-08-07 19:21:00,8.03,0.71,8.74,4,DEBIT,Thursday
TX-20250807-119729,C003242,5,2025-08-07 12:50:00,15.75,1.40,17.15,3,WALLET,Thursday
TX-20250807-119730,C000648,5,2025-08-07 11:16:00,15.39,1.37,16.76,2,CREDIT,Thursday
TX-20250807-119731,C000185,5,2025-08-07 20:47:00,36.67,3.25,39.92,6,CASH,Thursday
TX-20250807-119732,C001827,5,2025-08-07 16:36:00,14.85,1.32,16.17,3,CASH,Thursday
TX-20250807-119733,C003108,5,2025-08-07 18:30:00,60.18,5.34,65.52,6,CREDIT,Thursday
TX-20250807-119734,C002739,5,2025-08-07 15:27:00,58.48,5.19,63.67,5,DEBIT,Thursday
TX-20250807-119735,C001665,5,2025-08-07 16:15:00,20.90,1.85,22.75,4,CREDIT,Thursday
TX-20250807-119736,C001423,5,2025-08-07 15:47:00,6.96,0.56,6.82,3,CREDIT,Thursday
TX-20250807-119737,C002985,5,2025-08-07 09:43:00,52.12,4.57,56.10,7,DEBIT,Thursday
TX-20250807-119738,C002776,5,2025-08-07 18:04:00,9.45,0.84,10.29,3,CASH,Thursday
TX-20250807-119739,C001343,5,2025-08-07 08:09:00,13.35,1.13,13.82,3,CASH,Thursday
TX-20250807-119740,C002140,5,2025-08-07 17:02:00,70.80,6.28,77.08,6,DEBIT,Thursday
TX-20250807-119741,C003827,5,2025-08-07 19:31:00,9.04,0.80,9.84,3,CREDIT,Thursday
TX-20250807-119742,C004189,5,2025-08-07 18:25:00,15.10,1.34,16.44,4,CASH,Thursday
TX-20250807-119743,C003138,5,2025-08-07 15:51:00,23.38,1.96,24.04,6,CREDIT,Thursday
TX-20250807-119744,C000703,5,2025-08-07 17:28:00,10.41,0.92,11.33,3,WALLET,Thursday
TX-20250807-119745,C003094,5,2025-08-07 08:37:00,46.56,4.13,50.69,5,DEBIT,Thursday
TX-20250807-119746,C001384,5,2025-08-07 19:58:00,31.39,2.79,34.18,5,WALLET,Thursday
TX-20250807-119747,C000119,5,2025-08-07 10:46:00,19.95,1.77,21.72,5,CREDIT,Thursday
TX-20250807-119748,C000263,5,2025-08-07 10:32:00,12.69,1.02,12.55,4,CREDIT,Thursday
TX-20250807-119749,C003916,5,2025-08-07 20:48:00,21.21,1.83,22.46,6,DEBIT,Thursday
TX-20250807-119750,C004915,5,2025-08-07 09:28:00,19.13,1.70,20.83,5,DEBIT,Thursday
TX-20250807-119751,C002111,5,2025-08-07 11:14:00,9.69,0.69,8.44,3,DEBIT,Thursday
TX-20250807-119752,C002811,5,2025-08-07 15:05:00,2.37,0.21,2.58,1,WALLET,Thursday
TX-20250807-119753,C000202,5,2025-08-07 08:27:00,12.58,1.12,13.70,2,WALLET,Thursday
TX-20250807-119754,C004627,5,2025-08-07 14:38:00,15.26,1.35,16.61,5,WALLET,Thursday
TX-20250807-119755,C001234,5,2025-08-07 09:38:00,16.64,1.44,17.67,5,CASH,Thursday
TX-20250807-119756,C002557,5,2025-08-07 11:24:00,38.86,3.45,42.31,6,DEBIT,Thursday
TX-20250807-119757,C002197,5,2025-08-07 16:15:00,9.36,0.83,10.19,1,CASH,Thursday
TX-20250807-119758,C002704,5,2025-08-07 15:56:00,19.70,1.60,19.67,4,CREDIT,Thursday
TX-20250807-119759,C002983,5,2025-08-07 15:09:00,33.84,3.00,36.84,6,DEBIT,Thursday
TX-20250807-119760,C001420,5,2025-08-07 15:44:00,17.36,1.54,18.90,2,CASH,Thursday
TX-20250807-119761,C004371,5,2025-08-07 14:36:00,16.67,1.48,18.15,3,CREDIT,Thursday
TX-20250807-119762,C001296,5,2025-08-07 14:29:00,9.18,0.81,9.99,1,DEBIT,Thursday
TX-20250807-119763,C000417,5,2025-08-07 18:48:00,5.31,0.47,5.78,2,CREDIT,Thursday
TX-20250807-119764,C004675,5,2025-08-07 08:42:00,30.76,2.73,33.49,5,DEBIT,Thursday
TX-20250807-119765,C004841,5,2025-08-07 19:15:00,25.57,2.27,27.84,5,WALLET,Thursday
TX-20250807-119766,C002335,5,2025-08-07 12:41:00,12.40,1.02,12.53,3,DEBIT,Thursday
TX-20250807-119767,C000482,5,2025-08-07 17:54:00,15.60,1.38,16.98,5,DEBIT,Thursday
TX-20250807-119768,C004735,5,2025-08-07 12:11:00,29.61,2.63,32.24,3,CREDIT,Thursday
TX-20250807-119769,C003202,5,2025-08-07 11:52:00,15.63,1.30,15.99,3,WALLET,Thursday
TX-20250807-119770,C000834,5,2025-08-07 11:58:00,23.21,1.99,24.42,4,DEBIT,Thursday
TX-20250807-119771,C002163,5,2025-08-07 20:34:00,44.12,3.92,48.04,6,CASH,Thursday
TX-20250807-119772,C000026,5,2025-08-07 09:33:00,23.04,2.04,25.08,3,WALLET,Thursday
TX-20250807-119773,C003294,5,2025-08-07 20:39:00,38.15,3.39,41.54,7,DEBIT,Thursday
TX-20250807-119774,C001029,5,2025-08-07 16:21:00,41.89,3.72,45.61,8,WALLET,Thursday
TX-20250807-119775,C001330,5,2025-08-07 10:25:00,9.97,0.88,10.85,2,CREDIT,Thursday
TX-20250807-119776,C004323,5,2025-08-07 14:11:00,21.96,1.95,23.91,6,DEBIT,Thursday
TX-20250807-119777,C002231,5,2025-08-07 08:56:00,13.93,1.24,15.17,2,DEBIT,Thursday
TX-20250807-119778,C001592,5,2025-08-07 13:58:00,15.76,1.19,14.57,4,CREDIT,Thursday
TX-20250807-119779,C001795,5,2025-08-07 19:45:00,53.90,4.78,58.68,8,CASH,Thursday
TX-20250807-119780,C004535,5,2025-08-07 14:19:00,19.26,1.71,20.97,4,CREDIT,Thursday
TX-20250807-119781,C003744,5,2025-08-07 16:03:00,46.12,4.09,50.21,7,DEBIT,Thursday
TX-20250807-119782,C000367,5,2025-08-07 12:14:00,10.10,0.90,11.00,2,CREDIT,Thursday
TX-20250807-119783,C001234,5,2025-08-07 14:06:00,45.33,3.87,47.52,7,CASH,Thursday
TX-20250807-119784,C004402,5,2025-08-07 09:43:00,9.41,0.84,10.25,2,WALLET,Thursday
TX-20250807-119785,C001778,5,2025-08-07 20:47:00,21.06,1.87,22.93,3,CASH,Thursday
TX-20250807-119786,C000894,5,2025-08-07 13:31:00,21.52,1.91,23.43,4,CREDIT,Thursday
TX-20250807-119787,C002059,5,2025-08-07 09:38:00,9.05,0.80,9.85,3,CREDIT,Thursday
TX-20250807-119788,C004802,5,2025-08-07 20:43:00,13.70,1.22,14.92,4,DEBIT,Thursday
TX-20250807-119789,C002832,5,2025-08-07 16:52:00,18.17,1.61,19.78,4,CASH,Thursday
TX-20250807-119790,C000893,5,2025-08-07 08:51:00,5.00,0.44,5.44,2,WALLET,Thursday
TX-20250807-119791,C004225,5,2025-08-07 20:57:00,23.02,2.04,25.06,4,WALLET,Thursday
TX-20250807-119792,C001062,5,2025-08-07 14:43:00,5.03,0.40,4.93,1,WALLET,Thursday
TX-20250807-119793,C001583,5,2025-08-07 16:26:00,10.16,0.90,11.06,2,CASH,Thursday
TX-20250807-119794,C001968,5,2025-08-07 19:08:00,17.91,1.59,19.50,4,CASH,Thursday
TX-20250807-119795,C001956,5,2025-08-07 10:10:00,61.38,5.32,65.25,11,CREDIT,Thursday
TX-20250807-119796,C000578,5,2025-08-07 17:28:00,39.24,3.48,42.72,7,DEBIT,Thursday
TX-20250807-119797,C002221,5,2025-08-07 13:31:00,3.74,0.30,3.67,1,CASH,Thursday
TX-20250807-119798,C001607,5,2025-08-07 08:45:00,25.84,2.22,27.26,5,WALLET,Thursday
TX-20250807-119799,C000892,5,2025-08-07 18:23:00,9.92,0.88,10.80,2,CREDIT,Thursday
TX-20250807-119800,C002674,5,2025-08-07 10:46:00,17.98,1.51,18.58,4,WALLET,Thursday
TX-20250807-119801,C003582,5,2025-08-07 10:55:00,88.77,7.82,95.96,13,CREDIT,Thursday
TX-20250807-119802,C003616,5,2025-08-07 18:21:00,3.86,0.34,4.20,2,WALLET,Thursday
TX-20250807-119803,C003277,5,2025-08-07 18:11:00,18.30,1.62,19.92,3,WALLET,Thursday
TX-20250807-119804,C001260,5,2025-08-07 11:47:00,12.02,1.07,13.09,3,WALLET,Thursday
TX-20250807-119805,C001121,5,2025-08-07 14:13:00,13.98,1.24,15.22,4,DEBIT,Thursday
TX-20250807-119806,C003320,5,2025-08-07 20:35:00,26.38,2.34,28.72,4,CREDIT,Thursday
