transaction_id,line_no,promotion_id,mechanic,savings
TX-20251011-155394,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155396,2,PR-2025-10-05-241,COUPON,2.61
TX-20251011-155397,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155399,3,PR-2025-10-05-241,COUPON,3.63
TX-20251011-155400,1,PR-2025-10-05-241,COUPON,2.41
TX-20251011-155401,5,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155403,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155403,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155403,5,PR-2025-10-05-246,MANAGER_SPECIAL,2.21
TX-20251011-155405,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155407,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155407,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155408,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155409,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.00
TX-20251011-155410,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155410,3,PR-2025-10-05-241,COUPON,4.81
TX-20251011-155413,2,PR-2025-10-05-241,COUPON,6.49
TX-20251011-155413,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.40
TX-20251011-155414,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155417,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155420,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.66
TX-20251011-155422,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155423,3,PR-2025-10-05-241,COUPON,7.07
TX-20251011-155424,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155425,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155425,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155426,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155426,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155429,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.34
TX-20251011-155431,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155431,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155433,1,PR-2025-10-05-241,COUPON,2.72
TX-20251011-155433,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155434,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155437,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.76
TX-20251011-155439,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.75
TX-20251011-155440,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155440,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155441,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155444,1,PR-2025-10-05-241,COUPON,1.65
TX-20251011-155446,3,PR-2025-10-05-241,COUPON,3.78
TX-20251011-155446,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155448,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155448,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155449,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.10
TX-20251011-155450,2,PR-2025-10-05-241,COUPON,4.98
TX-20251011-155453,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155453,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155453,5,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155455,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155457,1,PR-2025-10-05-241,COUPON,2.00
TX-20251011-155459,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155460,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155462,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155463,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155464,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155465,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.43
TX-20251011-155466,2,PR-2025-10-05-241,COUPON,3.40
TX-20251011-155466,3,PR-2025-10-05-241,COUPON,6.76
TX-20251011-155467,1,PR-2025-10-05-241,COUPON,6.87
TX-20251011-155468,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155470,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155471,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.84
TX-20251011-155471,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.59
TX-20251011-155472,1,PR-2025-10-05-241,COUPON,7.07
TX-20251011-155472,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155472,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.07
TX-20251011-155473,1,PR-2025-10-05-241,COUPON,6.68
TX-20251011-155474,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.00
TX-20251011-155474,2,PR-2025-10-05-241,COUPON,4.37
TX-20251011-155474,4,PR-2025-10-05-241,COUPON,2.93
TX-20251011-155475,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.44
TX-20251011-155478,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155479,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.88
TX-20251011-155479,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155480,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155480,4,PR-2025-10-05-245,BUNDLE,9.04
TX-20251011-155482,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155483,6,PR-2025-10-05-241,COUPON,1.76
TX-20251011-155486,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155488,2,PR-2025-10-05-241,COUPON,3.27
TX-20251011-155489,1,PR-2025-10-05-241,COUPON,6.18
TX-20251011-155489,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155490,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155492,3,PR-2025-10-05-241,COUPON,4.37
TX-20251011-155494,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155494,5,PR-2025-10-05-246,MANAGER_SPECIAL,0.93
TX-20251011-155495,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155495,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155496,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155497,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155498,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155498,3,PR-2025-10-05-245,BUNDLE,7.29
TX-20251011-155499,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155500,5,PR-2025-10-05-246,MANAGER_SPECIAL,0.68
TX-20251011-155501,2,PR-2025-10-05-241,COUPON,2.05
TX-20251011-155502,4,PR-2025-10-05-241,COUPON,1.94
TX-20251011-155503,1,PR-2025-10-05-245,BUNDLE,5.43
TX-20251011-155503,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155503,3,PR-2025-10-05-241,COUPON,5.84
TX-20251011-155503,4,PR-2025-10-05-241,COUPON,5.38
TX-20251011-155504,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.88
TX-20251011-155505,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.68
TX-20251011-155506,1,PR-2025-10-05-241,COUPON,2.06
TX-20251011-155509,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.54
TX-20251011-155510,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155511,1,PR-2025-10-05-246,MANAGER_SPECIAL,3.70
TX-20251011-155511,3,PR-2025-10-05-241,COUPON,1.79
TX-20251011-155513,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155514,2,PR-2025-10-05-241,COUPON,1.51
TX-20251011-155516,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155516,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155517,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155517,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.02
TX-20251011-155517,5,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155518,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155519,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155519,4,PR-2025-10-05-246,MANAGER_SPECIAL,2.99
TX-20251011-155520,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155523,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155524,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.81
TX-20251011-155527,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155527,5,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155528,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155531,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155533,2,PR-2025-10-05-241,COUPON,1.92
TX-20251011-155535,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155535,3,PR-2025-10-05-241,COUPON,4.00
TX-20251011-155538,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155541,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155541,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.98
TX-20251011-155541,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155542,1,PR-2025-10-05-241,COUPON,4.88
TX-20251011-155543,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155543,3,PR-2025-10-05-241,COUPON,2.29
TX-20251011-155543,5,PR-2025-10-05-246,MANAGER_SPECIAL,0.76
TX-20251011-155544,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.12
TX-20251011-155544,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155545,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155546,1,PR-2025-10-05-241,COUPON,8.78
TX-20251011-155546,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.72
TX-20251011-155547,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155547,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155551,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155552,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155552,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155554,1,PR-2025-10-05-241,COUPON,1.89
TX-20251011-155556,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.80
TX-20251011-155557,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155560,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155562,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.58
TX-20251011-155562,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.31
TX-20251011-155562,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.55
TX-20251011-155563,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155564,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155564,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155565,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155567,1,PR-2025-10-05-246,MANAGER_SPECIAL,2.76
TX-20251011-155567,2,PR-2025-10-05-241,COUPON,1.65
TX-20251011-155568,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155571,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155572,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155572,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155573,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155575,3,PR-2025-10-05-241,COUPON,2.64
TX-20251011-155576,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155576,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.92
TX-20251011-155577,2,PR-2025-10-05-241,COUPON,2.16
TX-20251011-155578,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155578,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155580,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155582,2,PR-2025-10-05-241,COUPON,2.02
TX-20251011-155585,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.81
TX-20251011-155587,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155587,5,PR-2025-10-05-246,MANAGER_SPECIAL,1.41
TX-20251011-155588,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155590,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155591,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.39
TX-20251011-155592,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.92
TX-20251011-155592,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155593,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.87
TX-20251011-155596,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.92
TX-20251011-155597,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155597,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155601,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155602,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.34
TX-20251011-155602,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155604,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155606,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155607,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155608,2,PR-2025-10-05-241,COUPON,5.44
TX-20251011-155608,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155611,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155612,1,PR-2025-10-05-246,MANAGER_SPECIAL,2.17
TX-20251011-155613,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155613,4,PR-2025-10-05-241,COUPON,2.86
TX-20251011-155614,3,PR-2025-10-05-241,COUPON,2.56
TX-20251011-155614,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155615,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155616,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.02
TX-20251011-155617,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155618,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155620,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155621,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155621,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155621,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155622,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155622,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155622,4,PR-2025-10-05-241,COUPON,1.70
TX-20251011-155622,6,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155624,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.02
TX-20251011-155624,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155625,5,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155626,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155627,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155628,1,PR-2025-10-05-246,MANAGER_SPECIAL,2.52
TX-20251011-155628,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155629,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155631,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155633,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155635,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.71
TX-20251011-155635,3,PR-2025-10-05-246,MANAGER_SPECIAL,2.40
TX-20251011-155636,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155638,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155639,2,PR-2025-10-05-245,BUNDLE,7.29
TX-20251011-155639,3,PR-2025-10-05-241,COUPON,2.80
TX-20251011-155640,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.31
TX-20251011-155641,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155642,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155643,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155644,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155645,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155645,5,PR-2025-10-05-246,MANAGER_SPECIAL,1.70
TX-20251011-155646,3,PR-2025-10-05-241,COUPON,7.07
TX-20251011-155649,2,PR-2025-10-05-241,COUPON,5.22
TX-20251011-155651,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.89
TX-20251011-155651,3,PR-2025-10-05-241,COUPON,8.48
TX-20251011-155652,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155653,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155654,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.36
TX-20251011-155655,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155656,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155657,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155658,3,PR-2025-10-05-241,COUPON,4.56
TX-20251011-155660,2,PR-2025-10-05-241,COUPON,2.56
TX-20251011-155662,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155663,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155664,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155665,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.76
TX-20251011-155665,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155666,1,PR-2025-10-05-241,COUPON,2.41
TX-20251011-155667,1,PR-2025-10-05-245,BUNDLE,7.29
TX-20251011-155669,2,PR-2025-10-05-241,COUPON,2.80
TX-20251011-155671,3,PR-2025-10-05-241,COUPON,1.70
TX-20251011-155672,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.79
TX-20251011-155672,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155673,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155675,2,PR-2025-10-05-241,COUPON,1.95
TX-20251011-155676,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.02
TX-20251011-155676,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155677,1,PR-2025-10-05-241,COUPON,6.57
TX-20251011-155678,3,PR-2025-10-05-241,COUPON,3.27
TX-20251011-155679,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155683,4,PR-2025-10-05-241,COUPON,2.55
TX-20251011-155684,2,PR-2025-10-05-241,COUPON,1.64
TX-20251011-155686,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155686,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155686,4,PR-2025-10-05-241,COUPON,4.58
TX-20251011-155688,2,PR-2025-10-05-241,COUPON,4.88
TX-20251011-155691,2,PR-2025-10-05-241,COUPON,2.14
TX-20251011-155692,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155694,1,PR-2025-10-05-241,COUPON,3.59
TX-20251011-155695,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155695,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.96
TX-20251011-155696,1,PR-2025-10-05-241,COUPON,1.76
TX-20251011-155696,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.92
TX-20251011-155696,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.88
TX-20251011-155697,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155697,5,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155698,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155700,1,PR-2025-10-05-241,COUPON,3.59
TX-20251011-155700,3,PR-2025-10-05-245,BUNDLE,10.16
TX-20251011-155701,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155704,5,PR-2025-10-05-246,MANAGER_SPECIAL,0.79
TX-20251011-155706,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155707,3,PR-2025-10-05-245,BUNDLE,4.19
TX-20251011-155707,6,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155709,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155710,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.98
TX-20251011-155711,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.96
TX-20251011-155712,1,PR-2025-10-05-246,MANAGER_SPECIAL,2.78
TX-20251011-155713,2,PR-2025-10-05-245,BUNDLE,5.48
TX-20251011-155714,1,PR-2025-10-05-246,MANAGER_SPECIAL,0.63
TX-20251011-155714,2,PR-2025-10-05-241,COUPON,3.88
TX-20251011-155715,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155717,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155721,3,PR-2025-10-05-245,BUNDLE,5.34
TX-20251011-155722,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155724,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155725,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155726,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.55
TX-20251011-155727,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155728,1,PR-2025-10-05-241,COUPON,2.04
TX-20251011-155730,1,PR-2025-10-05-241,COUPON,1.28
TX-20251011-155731,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155735,2,PR-2025-10-05-241,COUPON,4.16
TX-20251011-155736,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155736,4,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155737,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.80
TX-20251011-155738,3,PR-2025-10-05-241,COUPON,1.73
TX-20251011-155739,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155739,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155740,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155742,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155744,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155745,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.99
TX-20251011-155746,1,PR-2025-10-05-241,COUPON,5.44
TX-20251011-155746,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155747,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155749,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155750,1,PR-2025-10-05-241,COUPON,1.87
TX-20251011-155751,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155753,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.81
TX-20251011-155754,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155755,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.09
TX-20251011-155756,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.07
TX-20251011-155758,1,PR-2025-10-05-241,COUPON,7.30
TX-20251011-155758,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.98
TX-20251011-155759,1,PR-2025-10-05-241,COUPON,2.43
TX-20251011-155760,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155760,3,PR-2025-10-05-246,MANAGER_SPECIAL,1.35
TX-20251011-155761,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155761,2,PR-2025-10-05-246,MANAGER_SPECIAL,2.29
TX-20251011-155762,2,PR-2025-10-05-241,COUPON,2.90
TX-20251011-155763,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155764,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155765,3,PR-2025-10-05-246,MANAGER_SPECIAL,0.69
TX-20251011-155767,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155768,3,PR-2025-10-05-241,COUPON,5.29
TX-20251011-155769,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155769,2,PR-2025-10-05-246,MANAGER_SPECIAL,2.14
TX-20251011-155769,3,PR-2025-10-05-241,COUPON,5.21
TX-20251011-155770,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.96
TX-20251011-155770,4,PR-2025-10-05-241,COUPON,8.90
TX-20251011-155771,4,PR-2025-10-05-246,MANAGER_SPECIAL,1.15
TX-20251011-155773,1,PR-2025-10-05-241,COUPON,1.88
TX-20251011-155773,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.66
TX-20251011-155773,3,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155774,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155775,2,PR-2025-10-05-241,COUPON,4.45
TX-20251011-155775,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155776,1,PR-2025-10-05-241,COUPON,5.83
TX-20251011-155776,2,PR-2025-10-05-241,COUPON,3.70
TX-20251011-155776,4,PR-2025-10-05-245,BUNDLE,5.09
TX-20251011-155780,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155780,4,PR-2025-10-05-241,COUPON,4.92
TX-20251011-155781,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155781,2,PR-2025-10-05-246,MANAGER_SPECIAL,0.72
TX-20251011-155782,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155782,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155783,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155784,1,PR-2025-10-05-241,COUPON,1.70
TX-20251011-155784,3,PR-2025-10-05-241,COUPON,6.12
TX-20251011-155785,2,PR-2025-10-05-241,COUPON,1.76
TX-20251011-155788,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155789,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155791,2,PR-2025-10-05-241,COUPON,2.53
TX-20251011-155792,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155793,2,PR-2025-10-05-246,MANAGER_SPECIAL,2.76
TX-20251011-155794,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155795,1,PR-2025-10-05-245,BUNDLE,4.32
TX-20251011-155795,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155797,2,PR-2025-10-05-241,COUPON,4.38
TX-20251011-155798,1,PR-2025-10-05-245,BUNDLE,5.34
TX-20251011-155799,2,PR-2025-10-05-246,MANAGER_SPECIAL,1.75
TX-20251011-155800,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155801,2,PR-2025-10-05-245,BUNDLE,4.71
TX-20251011-155801,3,PR-2025-10-05-241,COUPON,6.12
TX-20251011-155801,4,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155803,2,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155805,1,PR-2025-10-05-246,MANAGER_SPECIAL,2.64
TX-20251011-155808,1,PR-2025-10-05-241,COUPON,2.06
TX-20251011-155809,1,PR-2025-10-05-245,BUNDLE,0.00
TX-20251011-155809,3,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155810,1,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155812,2,PR-2025-10-05-243,BUNDLE,0.00
TX-20251011-155813,4,PR-2025-10-05-246,MANAGER_SPECIAL,0.92
TX-20251011-155814,1,PR-2025-10-05-246,MANAGER_SPECIAL,1.61
TX-20251011-155815,3,PR-2025-10-05-246,MANAGER_SPECIAL,2.68
TX-20251011-155815,4,PR-2025-10-05-243,BUNDLE,0.00
