promotion_id,product_id
PR-2025-09-07-221,P01006
PR-2025-09-07-221,P00149
PR-2025-09-07-221,P01127
PR-2025-09-07-221,P01094
PR-2025-09-07-221,P01273
PR-2025-09-07-221,P01490
PR-2025-09-07-221,P00195
PR-2025-09-07-221,P00971
PR-2025-09-14-223,P00741
PR-2025-09-14-223,P00992
PR-2025-09-14-223,P00320
PR-2025-09-14-223,P01111
PR-2025-09-14-223,P00410
PR-2025-09-14-223,P01276
PR-2025-09-14-223,P01440
PR-2025-09-14-223,P00705
PR-2025-09-14-223,P00183
PR-2025-09-14-223,P01193
PR-2025-09-14-223,P00439
PR-2025-09-14-223,P00598
PR-2025-09-14-223,P00238
PR-2025-09-14-223,P00249
PR-2025-09-14-223,P00816
PR-2025-09-14-223,P00729
PR-2025-09-14-223,P00744
PR-2025-09-14-223,P00927
PR-2025-09-14-223,P00763
PR-2025-09-14-223,P00891
PR-2025-09-14-223,P01166
PR-2025-09-14-223,P00082
PR-2025-09-14-223,P00274
PR-2025-09-14-223,P01002
PR-2025-09-14-223,P00959
PR-2025-09-14-224,P00292
PR-2025-09-14-224,P00079
PR-2025-09-14-224,P00822
PR-2025-09-14-224,P00746
PR-2025-09-14-224,P00894
PR-2025-09-14-224,P00250
PR-2025-09-14-224,P00938
PR-2025-09-14-224,P00021
PR-2025-09-14-224,P01270
PR-2025-09-14-224,P00429
PR-2025-09-14-224,P00316
PR-2025-09-14-224,P00753
PR-2025-09-14-224,P01034
PR-2025-09-14-224,P00055
PR-2025-09-14-224,P00573
PR-2025-09-14-224,P01036
PR-2025-09-14-224,P00648
PR-2025-09-14-224,P00736
PR-2025-09-14-224,P00836
PR-2025-09-14-224,P00214
PR-2025-09-14-224,P00137
PR-2025-09-14-224,P00413
PR-2025-09-14-224,P00118
PR-2025-09-14-224,P01058
PR-2025-09-14-226,P01001
PR-2025-09-14-226,P01327
PR-2025-09-14-226,P01427
PR-2025-09-14-226,P00724
PR-2025-09-14-226,P01114
PR-2025-09-14-226,P00223
PR-2025-09-14-226,P00715
PR-2025-09-14-226,P00124
PR-2025-09-14-226,P01189
PR-2025-09-14-226,P00224
PR-2025-09-14-226,P00607
PR-2025-09-14-226,P00608
PR-2025-09-14-226,P00370
PR-2025-09-14-226,P00933
PR-2025-09-14-226,P00008
PR-2025-09-14-226,P00350
PR-2025-09-14-226,P00982
PR-2025-09-14-226,P00513
PR-2025-09-14-226,P01485
PR-2025-09-14-226,P00496
PR-2025-09-14-226,P00173
PR-2025-09-14-226,P00569
PR-2025-09-14-226,P00699
PR-2025-09-14-226,P00486
PR-2025-09-14-226,P00537
PR-2025-09-14-228,P00212
PR-2025-09-14-228,P00104
PR-2025-09-14-228,P00326
PR-2025-09-14-228,P00871
PR-2025-09-14-228,P01083
PR-2025-09-14-228,P00617
PR-2025-09-14-228,P00766
PR-2025-09-14-228,P01097
PR-2025-09-14-228,P00809
PR-2025-09-14-228,P01147
PR-2025-09-14-228,P00921
PR-2025-09-14-228,P00232
PR-2025-09-14-228,P00610
PR-2025-09-14-228,P00534
PR-2025-09-14-228,P00314
PR-2025-09-14-228,P00762
PR-2025-09-14-228,P01349
PR-2025-09-14-228,P00910
PR-2025-09-14-228,P01365
PR-2025-09-14-228,P01493
PR-2025-09-14-228,P01186
PR-2025-09-14-228,P00472
PR-2025-09-14-228,P00003
PR-2025-09-14-228,P01452
PR-2025-09-14-228,P00125
PR-2025-09-14-228,P00685
PR-2025-09-14-228,P00911
PR-2025-09-14-228,P00506
PR-2025-09-21-229,P00465
PR-2025-09-21-229,P00084
PR-2025-09-21-229,P00348
PR-2025-09-21-229,P00976
PR-2025-09-21-229,P01399
PR-2025-09-21-229,P00163
PR-2025-09-21-229,P00078
PR-2025-09-21-229,P00248
PR-2025-09-21-229,P00096
PR-2025-09-21-229,P01371
PR-2025-09-21-229,P01098
PR-2025-09-21-229,P00027
PR-2025-09-21-229,P01295
PR-2025-09-21-229,P00331
PR-2025-09-21-229,P00481
PR-2025-09-21-229,P01494
PR-2025-09-21-229,P00640
PR-2025-09-21-229,P00479
PR-2025-09-21-229,P01251
PR-2025-09-21-229,P00322
PR-2025-09-21-229,P00273
PR-2025-09-21-230,P00448
PR-2025-09-21-230,P00180
PR-2025-09-21-230,P00143
PR-2025-09-21-230,P00900
PR-2025-09-21-230,P00516
PR-2025-09-21-230,P01377
PR-2025-09-21-230,P00567
PR-2025-09-21-230,P00962
PR-2025-09-21-230,P00904
PR-2025-09-21-230,P00311
PR-2025-09-21-230,P00148
PR-2025-09-21-230,P00281
PR-2025-09-21-230,P00072
PR-2025-09-21-230,P00312
PR-2025-09-21-230,P00980
PR-2025-09-21-230,P00644
PR-2025-09-21-230,P00532
PR-2025-09-21-230,P01228
PR-2025-09-21-230,P00684
PR-2025-09-21-230,P01199
PR-2025-09-21-230,P01352
PR-2025-09-21-230,P00673
PR-2025-09-21-230,P00568
PR-2025-09-21-231,P00607
PR-2025-09-21-231,P00682
PR-2025-09-21-231,P00230
PR-2025-09-21-231,P01255
PR-2025-09-21-231,P00521
PR-2025-09-21-231,P00406
PR-2025-09-21-231,P01279
PR-2025-09-21-231,P00988
PR-2025-09-21-231,P01327
PR-2025-09-21-231,P00173
PR-2025-09-21-231,P00389
PR-2025-09-21-231,P00829
PR-2025-09-21-231,P01477
PR-2025-09-21-231,P00350
PR-2025-09-21-231,P00786
PR-2025-09-21-231,P00608
PR-2025-09-21-231,P00712
PR-2025-09-21-231,P00208
PR-2025-09-21-231,P00113
PR-2025-09-21-231,P00638
PR-2025-09-21-231,P00218
PR-2025-09-21-231,P00401
PR-2025-09-21-231,P00942
PR-2025-09-21-231,P01185
PR-2025-09-21-231,P00145
PR-2025-09-28-235,P00504
PR-2025-09-28-235,P00655
PR-2025-09-28-235,P01472
PR-2025-09-28-235,P00700
PR-2025-09-28-235,P00382
PR-2025-09-28-235,P00306
PR-2025-09-28-235,P00618
PR-2025-09-28-235,P00198
PR-2025-09-28-235,P01048
PR-2025-09-28-235,P00854
PR-2025-09-28-235,P00262
PR-2025-09-28-235,P01045
PR-2025-09-28-235,P01434
PR-2025-09-28-235,P00363
PR-2025-09-28-235,P01156
PR-2025-09-28-235,P00796
PR-2025-09-28-235,P00889
PR-2025-09-28-235,P00107
PR-2025-09-28-235,P01225
PR-2025-09-28-235,P00115
PR-2025-09-28-235,P00966
PR-2025-09-28-235,P01054
PR-2025-09-28-235,P01368
PR-2025-09-28-235,P00802
PR-2025-09-28-236,P00629
PR-2025-09-28-236,P01373
PR-2025-09-28-236,P01268
PR-2025-09-28-236,P01457
PR-2025-09-28-236,P00221
PR-2025-09-28-236,P00612
PR-2025-09-28-236,P00256
PR-2025-09-28-236,P01456
PR-2025-09-28-236,P00103
PR-2025-09-28-236,P00539
PR-2025-09-28-236,P00002
PR-2025-09-28-236,P01234
PR-2025-09-28-236,P00878
PR-2025-09-28-236,P00491
PR-2025-09-28-236,P00207
PR-2025-09-28-236,P00426
PR-2025-09-28-236,P00114
PR-2025-09-28-236,P00121
PR-2025-09-28-236,P00391
PR-2025-09-28-236,P00138
PR-2025-09-28-236,P01296
PR-2025-09-28-236,P00952
PR-2025-09-28-236,P00461
PR-2025-09-28-236,P01007
PR-2025-09-28-236,P01012
PR-2025-10-12-248,P00968
PR-2025-10-12-248,P01076
PR-2025-10-12-248,P01441
PR-2025-10-12-248,P00710
PR-2025-10-12-248,P00062
PR-2025-10-12-248,P01400
PR-2025-10-12-248,P01183
PR-2025-10-12-248,P01232
PR-2025-10-12-248,P01415
PR-2025-10-12-248,P00415
PR-2025-10-12-248,P01223
PR-2025-10-12-248,P00042
PR-2025-10-12-248,P00738
PR-2025-10-12-248,P00813
PR-2025-10-12-248,P00132
PR-2025-10-12-248,P01249
PR-2025-10-12-248,P00714
PR-2025-10-12-248,P01153
PR-2025-10-12-248,P00288
PR-2025-10-12-248,P01450
PR-2025-10-12-248,P01248
PR-2025-10-12-248,P00272
PR-2025-10-12-248,P00536
PR-2025-10-12-248,P00616
PR-2025-10-12-248,P01303
PR-2025-10-12-249,P01349
PR-2025-10-12-249,P01068
PR-2025-10-12-249,P01314
PR-2025-10-12-249,P01452
PR-2025-10-12-249,P00842
PR-2025-10-12-249,P00453
PR-2025-10-12-249,P01253
PR-2025-10-12-249,P00943
PR-2025-10-12-249,P00871
PR-2025-10-12-249,P01083
PR-2025-10-12-249,P01040
PR-2025-10-12-249,P00196
PR-2025-10-12-249,P00125
PR-2025-10-12-249,P01460
PR-2025-10-12-249,P01315
PR-2025-10-12-249,P00362
PR-2025-10-12-249,P01259
PR-2025-10-12-249,P00343
PR-2025-10-12-249,P00347
PR-2025-10-12-249,P00314
PR-2025-10-12-249,P01365
PR-2025-10-12-249,P00762
PR-2025-10-12-249,P00910
PR-2025-10-12-249,P01269
PR-2025-10-12-249,P00815
PR-2025-10-12-249,P00915
PR-2025-10-12-249,P01134
PR-2025-10-12-249,P00104
PR-2025-10-12-250,P00225
PR-2025-10-12-250,P00556
PR-2025-10-12-250,P01280
PR-2025-10-12-250,P01331
PR-2025-10-12-250,P00765
PR-2025-10-12-250,P01310
PR-2025-10-12-250,P01175
PR-2025-10-12-250,P00876
PR-2025-10-12-250,P00650
PR-2025-10-12-250,P00029
PR-2025-10-12-250,P00647
PR-2025-10-12-250,P01021
PR-2025-10-12-250,P01178
PR-2025-10-12-250,P00075
PR-2025-10-12-250,P00330
PR-2025-10-12-250,P01011
PR-2025-10-12-250,P00872
PR-2025-10-12-250,P00862
PR-2025-10-12-250,P01329
PR-2025-10-12-250,P01339
PR-2025-10-12-250,P00998
PR-2025-10-12-250,P00365
PR-2025-10-12-250,P00708
PR-2025-10-12-250,P01082
PR-2025-10-12-252,P01292
PR-2025-10-12-252,P01041
PR-2025-10-12-252,P00502
PR-2025-10-12-252,P00307
PR-2025-10-12-252,P00421
PR-2025-10-12-252,P01368
PR-2025-10-12-252,P01225
PR-2025-10-12-252,P00115
PR-2025-10-12-252,P00742
PR-2025-10-12-252,P00387
PR-2025-10-12-252,P00778
PR-2025-10-12-252,P00553
PR-2025-10-12-252,P00655
PR-2025-10-12-252,P00341
PR-2025-10-12-252,P00700
PR-2025-10-12-252,P00380
PR-2025-10-12-252,P00444
PR-2025-10-12-252,P00680
PR-2025-10-12-252,P01174
PR-2025-10-12-252,P00796
PR-2025-10-12-252,P00619
PR-2025-10-12-252,P00939
PR-2025-10-12-252,P00624
PR-2025-10-12-252,P00958
PR-2025-10-19-256,P00524
PR-2025-10-19-256,P00613
PR-2025-10-19-256,P00773
PR-2025-10-19-256,P00654
PR-2025-10-19-256,P01369
PR-2025-10-19-256,P01312
PR-2025-10-19-256,P01408
PR-2025-10-19-256,P00824
PR-2025-10-19-256,P01115
PR-2025-10-19-256,P00089
PR-2025-10-19-256,P01350
PR-2025-10-19-256,P01094
PR-2025-10-19-256,P01326
PR-2025-10-19-256,P01471
PR-2025-10-19-256,P00032
PR-2025-10-19-256,P01410
PR-2025-10-19-256,P00174
PR-2025-10-19-256,P01179
PR-2025-10-19-256,P01383
PR-2025-10-19-256,P01008
PR-2025-10-19-256,P01448
PR-2025-10-19-256,P01110
PR-2025-10-19-256,P00237
PR-2025-10-19-257,P00006
PR-2025-10-19-257,P00547
PR-2025-10-19-257,P00279
PR-2025-10-19-257,P00376
PR-2025-10-19-257,P01154
PR-2025-10-19-257,P01143
PR-2025-10-19-257,P01010
PR-2025-10-19-257,P00037
PR-2025-10-19-257,P00788
PR-2025-10-19-257,P00337
PR-2025-10-19-257,P01415
PR-2025-10-19-257,P01248
PR-2025-10-19-257,P00550
PR-2025-10-19-257,P01223
PR-2025-10-19-257,P00490
PR-2025-10-19-257,P00603
PR-2025-10-19-257,P01118
PR-2025-10-19-257,P00022
PR-2025-10-19-257,P00819
PR-2025-10-19-257,P01123
PR-2025-10-19-257,P00813
PR-2025-10-19-257,P00109
PR-2025-10-19-257,P00782
PR-2025-10-19-257,P00968
PR-2025-10-19-257,P00738
PR-2025-10-19-258,P01440
PR-2025-10-19-258,P00934
PR-2025-10-19-258,P00656
PR-2025-10-19-258,P00321
PR-2025-10-19-258,P00437
PR-2025-10-19-258,P00902
PR-2025-10-19-258,P00170
PR-2025-10-19-258,P00371
PR-2025-10-19-258,P00564
PR-2025-10-19-258,P01379
PR-2025-10-19-258,P00386
PR-2025-10-19-258,P01200
PR-2025-10-19-258,P01316
PR-2025-10-19-258,P00131
PR-2025-10-19-258,P01002
PR-2025-10-19-258,P00535
PR-2025-10-19-258,P00741
PR-2025-10-19-258,P00703
PR-2025-10-19-258,P00409
PR-2025-10-19-258,P00500
PR-2025-10-19-258,P01271
PR-2025-10-19-258,P00830
PR-2025-10-19-258,P01381
PR-2025-10-19-258,P01111
PR-2025-10-19-258,P00587
PR-2025-10-26-259,P00455
PR-2025-10-26-259,P01224
PR-2025-10-26-259,P00929
PR-2025-10-26-259,P00981
PR-2025-10-26-259,P00864
PR-2025-10-26-259,P01231
PR-2025-10-26-259,P00385
PR-2025-10-26-259,P00576
PR-2025-10-26-259,P00213
PR-2025-10-26-259,P00373
PR-2025-10-26-259,P00545
PR-2025-10-26-259,P01005
PR-2025-10-26-259,P00955
PR-2025-10-26-259,P01247
PR-2025-10-26-259,P01065
PR-2025-10-26-259,P01391
PR-2025-10-26-259,P00251
PR-2025-10-26-259,P01294
PR-2025-10-26-259,P00783
PR-2025-10-26-259,P00686
PR-2025-10-26-259,P01424
PR-2025-10-26-259,P00997
PR-2025-10-26-259,P00549
PR-2025-10-26-259,P00304
PR-2025-10-26-260,P00610
PR-2025-10-26-260,P00372
PR-2025-10-26-260,P00356
PR-2025-10-26-260,P00125
PR-2025-10-26-260,P00886
PR-2025-10-26-260,P00151
PR-2025-10-26-260,P01259
PR-2025-10-26-260,P00973
PR-2025-10-26-260,P01129
PR-2025-10-26-260,P00685
PR-2025-10-26-260,P01335
PR-2025-10-26-260,P01159
PR-2025-10-26-260,P00196
PR-2025-10-26-260,P00456
PR-2025-10-26-260,P00268
PR-2025-10-26-260,P01080
PR-2025-10-26-260,P00278
PR-2025-10-26-260,P01181
PR-2025-10-26-260,P01068
PR-2025-10-26-260,P01253
PR-2025-10-26-260,P01135
PR-2025-10-26-260,P00200
PR-2025-10-26-260,P00672
PR-2025-10-26-260,P00660
PR-2025-10-26-260,P00534
PR-2025-10-26-260,P01265
PR-2025-10-26-260,P01338
PR-2025-10-26-260,P00815
PR-2025-10-26-264,P00381
PR-2025-10-26-264,P01058
PR-2025-10-26-264,P01469
PR-2025-10-26-264,P00542
PR-2025-10-26-264,P01274
PR-2025-10-26-264,P00220
PR-2025-10-26-264,P00264
PR-2025-10-26-264,P00413
PR-2025-10-26-264,P01270
PR-2025-10-26-264,P00446
PR-2025-10-26-264,P00899
PR-2025-10-26-264,P00214
PR-2025-10-26-264,P00563
PR-2025-10-26-264,P00050
PR-2025-10-26-264,P01238
PR-2025-10-26-264,P00735
PR-2025-10-26-264,P01417
PR-2025-10-26-264,P01437
PR-2025-10-26-264,P00736
PR-2025-10-26-264,P01177
PR-2025-10-26-264,P01470
PR-2025-10-26-264,P00079
PR-2025-10-26-264,P00938
PR-2025-10-26-264,P00507
