date,store_id,store_name,category,avg_price,units_sold,revenue,promo_flag,day_of_week
2025-08-14,S0003,,Alcohol,12.448771929824563,66,823.1800000000001,1,Thursday
2025-08-14,S0003,,Bakery,4.605,2,9.21,1,Thursday
2025-08-14,S0003,,Baking,4.125384615384616,13,53.68,1,Thursday
2025-08-14,S0003,,Beverages,3.244285714285714,28,93.16,1,Thursday
2025-08-14,S0003,,Breakfast & Cereal,4.417222222222223,23,99.22,1,Thursday
2025-08-14,S0003,,Candy,2.4155,28,66.78,1,Thursday
2025-08-14,S0003,,Condiments/Sauces/Spices,3.1795,22,70.67999999999999,1,Thursday
2025-08-14,S0003,,Dairy & Eggs,3.4511475409836065,73,250.54,1,Thursday
2025-08-14,S0003,,Deli,6.360625,19,119.21,1,Thursday
2025-08-14,S0003,,Frozen Foods,6.974444444444445,31,216.27,1,Thursday
2025-08-14,S0003,,Grains and Pasta,2.545,4,10.2,1,Thursday
2025-08-14,S0003,,Meat and Seafood,9.1625,16,146.41,1,Thursday
2025-08-14,S0003,,Pet Food,7.822631578947369,26,198.81,1,Thursday
2025-08-14,S0003,,Prepared Meals,8.941904761904762,27,244.67,1,Thursday
2025-08-14,S0003,,Snacks/Cookies/Chips,3.151764705882353,81,258.48,1,Thursday
2025-08-14,S0004,,Alcohol,12.273538461538461,82,982.92,1,Thursday
2025-08-14,S0004,,Bakery,3.825714285714286,9,33.79,1,Thursday
2025-08-14,S0004,,Baking,3.6853333333333333,17,63.46,1,Thursday
2025-08-14,S0004,,Beverages,3.3430769230769233,48,158.85,1,Thursday
2025-08-14,S0004,,Breakfast & Cereal,4.571904761904762,24,109.24,1,Thursday
2025-08-14,S0004,,Candy,2.5195454545454545,32,82.27,1,Thursday
2025-08-14,S0004,,Condiments/Sauces/Spices,3.888125,17,65.03,1,Thursday
2025-08-14,S0004,,Dairy & Eggs,3.477297297297297,44,149.68,1,Thursday
2025-08-14,S0004,,Deli,6.657307692307692,32,211.98,1,Thursday
2025-08-14,S0004,,Frozen Foods,7.412727272727273,29,204.81,1,Thursday
2025-08-14,S0004,,Grains and Pasta,2.766,13,35.34,1,Thursday
2025-08-14,S0004,,Meat and Seafood,9.46625,18,178.43,1,Thursday
2025-08-14,S0004,,Pet Food,7.562380952380953,30,232.54,1,Thursday
2025-08-14,S0004,,Prepared Meals,8.22086956521739,34,305.03,1,Thursday
2025-08-14,S0004,,Snacks/Cookies/Chips,3.1929850746268658,96,309.06,1,Thursday
2025-08-14,S0005,,Alcohol,12.229333333333333,33,399.12,1,Thursday
2025-08-14,S0005,,Bakery,4.566,5,22.84,1,Thursday
2025-08-14,S0005,,Baking,3.712727272727273,26,95.4,1,Thursday
2025-08-14,S0005,,Beverages,3.1335714285714285,20,61.16,1,Thursday
2025-08-14,S0005,,Breakfast & Cereal,4.232857142857143,7,29.71,1,Thursday
2025-08-14,S0005,,Candy,2.4842857142857144,9,21.59,1,Thursday
2025-08-14,S0005,,Condiments/Sauces/Spices,3.4957142857142856,7,24.509999999999998,1,Thursday
2025-08-14,S0005,,Dairy & Eggs,3.30125,59,194.86,1,Thursday
2025-08-14,S0005,,Deli,6.218125000000001,20,124.01,1,Thursday
2025-08-14,S0005,,Frozen Foods,5.864545454545455,14,77.93,1,Thursday
2025-08-14,S0005,,Grains and Pasta,3.1833333333333336,3,9.55,1,Thursday
2025-08-14,S0005,,Meat and Seafood,10.739166666666668,12,129.01,1,Thursday
2025-08-14,S0005,,Pet Food,6.63125,10,64.8,1,Thursday
2025-08-14,S0005,,Prepared Meals,7.922857142857143,16,128.95,1,Thursday
2025-08-14,S0005,,Snacks/Cookies/Chips,3.3035135135135136,61,205.88,1,Thursday
2025-08-15,S0001,,Alcohol,12.580617283950616,99,1245.28,1,Friday
2025-08-15,S0001,,Bakery,4.281428571428571,7,29.86,1,Friday
2025-08-15,S0001,,Baking,3.47047619047619,44,152.55,1,Friday
2025-08-15,S0001,,Beverages,3.2267391304347828,73,240.44,1,Friday
2025-08-15,S0001,,Breakfast & Cereal,4.80609756097561,42,202.94,1,Friday
2025-08-15,S0001,,Candy,2.47,27,64.4,1,Friday
2025-08-15,S0001,,Condiments/Sauces/Spices,3.9254347826086957,60,233.88,1,Friday
2025-08-15,S0001,,Dairy & Eggs,3.574655172413793,150,536.1899999999999,1,Friday
2025-08-15,S0001,,Deli,5.4433333333333325,24,130.56,1,Friday
2025-08-15,S0001,,Frozen Foods,6.48,39,247.79,1,Friday
2025-08-15,S0001,,Grains and Pasta,2.5728571428571425,20,49.38,1,Friday
2025-08-15,S0001,,Meat and Seafood,8.395,32,259.7,1,Friday
2025-08-15,S0001,,Pet Food,7.496190476190476,29,226.35,1,Friday
2025-08-15,S0001,,Prepared Meals,7.971521739130435,71,564.1,1,Friday
2025-08-15,S0001,,Snacks/Cookies/Chips,3.032111111111111,126,390.33,1,Friday
2025-08-15,S0002,,Alcohol,12.8859375,40,511.98,1,Friday
2025-08-15,S0002,,Bakery,4.465,7,29.78,1,Friday
2025-08-15,S0002,,Baking,3.6499999999999995,17,63.5,1,Friday
2025-08-15,S0002,,Beverages,3.7916666666666665,16,61.75,1,Friday
2025-08-15,S0002,,Breakfast & Cereal,4.71,21,97.31,1,Friday
2025-08-15,S0002,,Candy,2.330909090909091,13,30.43,1,Friday
2025-08-15,S0002,,Condiments/Sauces/Spices,3.59421052631579,25,88.47,1,Friday
2025-08-15,S0002,,Dairy & Eggs,3.745833333333333,44,165.0,1,Friday
2025-08-15,S0002,,Deli,5.2727272727272725,11,58.01,1,Friday
2025-08-15,S0002,,Frozen Foods,5.746666666666667,4,21.88,1,Friday
2025-08-15,S0002,,Grains and Pasta,2.346,7,17.54,1,Friday
2025-08-15,S0002,,Meat and Seafood,9.292,10,92.64,1,Friday
2025-08-15,S0002,,Pet Food,8.592666666666668,27,228.11,1,Friday
2025-08-15,S0002,,Prepared Meals,8.577777777777776,12,105.38,1,Friday
2025-08-15,S0002,,Snacks/Cookies/Chips,3.229090909090909,50,158.32,1,Friday
2025-08-15,S0003,,Alcohol,12.393877551020408,62,755.88,1,Friday
2025-08-15,S0003,,Bakery,3.873333333333333,3,11.63,1,Friday
2025-08-15,S0003,,Baking,3.514090909090909,25,90.8,1,Friday
2025-08-15,S0003,,Beverages,3.2390909090909092,35,110.63,1,Friday
2025-08-15,S0003,,Breakfast & Cereal,4.538571428571428,15,68.26,1,Friday
2025-08-15,S0003,,Candy,2.475,20,49.51,1,Friday
2025-08-15,S0003,,Condiments/Sauces/Spices,3.3428571428571425,17,58.03,1,Friday
2025-08-15,S0003,,Dairy & Eggs,3.39,55,192.4,1,Friday
2025-08-15,S0003,,Deli,7.136666666666667,19,138.77,1,Friday
2025-08-15,S0003,,Frozen Foods,7.383636363636364,17,133.29,1,Friday
2025-08-15,S0003,,Grains and Pasta,2.6333333333333337,13,32.49,1,Friday
2025-08-15,S0003,,Meat and Seafood,8.443999999999999,29,241.69,1,Friday
2025-08-15,S0003,,Pet Food,7.078125,28,200.95,1,Friday
2025-08-15,S0003,,Prepared Meals,7.832105263157895,21,162.39,1,Friday
2025-08-15,S0003,,Snacks/Cookies/Chips,3.1352830188679244,78,245.09,1,Friday
2025-08-15,S0004,,Alcohol,11.762424242424244,80,949.97,1,Friday
2025-08-15,S0004,,Bakery,3.685,10,35.42,1,Friday
2025-08-15,S0004,,Baking,3.6925925925925926,31,118.26,1,Friday
2025-08-15,S0004,,Beverages,3.325,39,132.06,1,Friday
2025-08-15,S0004,,Breakfast & Cereal,4.8488235294117645,49,235.01,1,Friday
2025-08-15,S0004,,Candy,2.261578947368421,26,56.370000000000005,1,Friday
2025-08-15,S0004,,Condiments/Sauces/Spices,4.122307692307692,30,125.14,1,Friday
2025-08-15,S0004,,Dairy & Eggs,3.4125454545454543,75,256.36,1,Friday
2025-08-15,S0004,,Deli,5.6778571428571425,36,212.19,1,Friday
2025-08-15,S0004,,Frozen Foods,6.741818181818181,27,182.73,1,Friday
2025-08-15,S0004,,Grains and Pasta,2.785,12,32.39,1,Friday
2025-08-15,S0004,,Meat and Seafood,7.5240625,38,285.92,1,Friday
2025-08-15,S0004,,Pet Food,7.0343478260869565,34,240.69,1,Friday
2025-08-15,S0004,,Prepared Meals,7.734444444444445,33,253.57999999999998,1,Friday
2025-08-15,S0004,,Snacks/Cookies/Chips,3.048032786885246,99,305.96999999999997,1,Friday
2025-08-15,S0005,,Alcohol,12.684666666666669,63,818.83,1,Friday
2025-08-15,S0005,,Bakery,3.79,11,44.19,1,Friday
2025-08-15,S0005,,Baking,3.726470588235294,20,75.36,1,Friday
2025-08-15,S0005,,Beverages,3.6285714285714286,25,93.73,1,Friday
2025-08-15,S0005,,Breakfast & Cereal,4.470588235294118,22,96.51,1,Friday
2025-08-15,S0005,,Candy,2.660625,18,48.21,1,Friday
2025-08-15,S0005,,Condiments/Sauces/Spices,3.7276470588235293,19,70.15,1,Friday
2025-08-15,S0005,,Dairy & Eggs,3.6297916666666663,61,228.74,1,Friday
2025-08-15,S0005,,Deli,5.381818181818182,16,86.25,1,Friday
2025-08-15,S0005,,Frozen Foods,6.846666666666667,39,271.57,1,Friday
2025-08-15,S0005,,Grains and Pasta,2.501428571428572,7,17.47,1,Friday
2025-08-15,S0005,,Meat and Seafood,8.7025,10,87.71,1,Friday
2025-08-15,S0005,,Pet Food,8.511,17,147.41,1,Friday
2025-08-15,S0005,,Prepared Meals,8.317333333333332,19,152.35,1,Friday
2025-08-15,S0005,,Snacks/Cookies/Chips,3.1316949152542373,93,288.94,1,Friday
2025-08-16,S0001,,Alcohol,12.640956521739131,133,1683.29,1,Saturday
2025-08-16,S0001,,Bakery,3.3685714285714288,14,47.199999999999996,1,Saturday
2025-08-16,S0001,,Baking,4.043953488372093,58,234.32,1,Saturday
2025-08-16,S0001,,Beverages,3.458108108108108,56,192.56,1,Saturday
2025-08-16,S0001,,Breakfast & Cereal,4.413255813953489,46,199.94,1,Saturday
2025-08-16,S0001,,Candy,2.6293548387096775,41,108.82000000000001,1,Saturday
2025-08-16,S0001,,Condiments/Sauces/Spices,3.3387272727272728,71,239.36,1,Saturday
2025-08-16,S0001,,Dairy & Eggs,3.560597014925373,156,565.43,1,Saturday
2025-08-16,S0001,,Deli,5.859193548387096,68,396.0,1,Saturday
2025-08-16,S0001,,Frozen Foods,6.7505263157894735,42,284.21,1,Saturday
2025-08-16,S0001,,Grains and Pasta,2.616190476190476,23,60.8,1,Saturday
2025-08-16,S0001,,Meat and Seafood,9.434583333333334,28,251.23000000000002,1,Saturday
2025-08-16,S0001,,Pet Food,7.906451612903226,65,496.98,1,Saturday
2025-08-16,S0001,,Prepared Meals,8.473958333333334,62,522.13,1,Saturday
2025-08-16,S0001,,Snacks/Cookies/Chips,3.011205673758865,204,629.42,1,Saturday
2025-08-16,S0002,,Alcohol,12.331794871794871,47,586.91,1,Saturday
2025-08-16,S0002,,Bakery,3.6533333333333338,6,21.92,1,Saturday
2025-08-16,S0002,,Baking,3.6755555555555555,13,48.63,1,Saturday
2025-08-16,S0002,,Beverages,3.107142857142857,18,53.42,1,Saturday
2025-08-16,S0002,,Breakfast & Cereal,3.9739999999999998,16,63.79,1,Saturday
2025-08-16,S0002,,Candy,2.373125,19,46.47,1,Saturday
2025-08-16,S0002,,Condiments/Sauces/Spices,3.7836363636363632,12,45.36,1,Saturday
2025-08-16,S0002,,Dairy & Eggs,3.5493103448275862,39,135.14,1,Saturday
2025-08-16,S0002,,Deli,6.156363636363636,14,90.86,1,Saturday
2025-08-16,S0002,,Frozen Foods,7.1674999999999995,12,85.91,1,Saturday
2025-08-16,S0002,,Grains and Pasta,2.946,5,14.719999999999999,1,Saturday
2025-08-16,S0002,,Meat and Seafood,8.868666666666666,20,177.72,1,Saturday
2025-08-16,S0002,,Pet Food,8.291666666666666,18,140.01,1,Saturday
2025-08-16,S0002,,Prepared Meals,8.64090909090909,24,212.0,1,Saturday
2025-08-16,S0002,,Snacks/Cookies/Chips,3.1914285714285713,68,217.48,1,Saturday
2025-08-16,S0003,,Alcohol,12.16625,65,791.89,1,Saturday
2025-08-16,S0003,,Bakery,3.46,14,48.43,1,Saturday
2025-08-16,S0003,,Baking,3.951578947368421,25,100.2,1,Saturday
2025-08-16,S0003,,Beverages,3.547368421052632,24,85.66,1,Saturday
2025-08-16,S0003,,Breakfast & Cereal,4.523809523809524,29,128.0,1,Saturday
2025-08-16,S0003,,Candy,2.721538461538462,30,82.92999999999999,1,Saturday
2025-08-16,S0003,,Condiments/Sauces/Spices,3.59,25,89.13,1,Saturday
2025-08-16,S0003,,Dairy & Eggs,3.4102898550724636,86,292.25,1,Saturday
2025-08-16,S0003,,Deli,5.440833333333334,14,77.53999999999999,1,Saturday
2025-08-16,S0003,,Frozen Foods,6.905499999999999,24,168.43,1,Saturday
2025-08-16,S0003,,Grains and Pasta,2.5658333333333334,16,39.92,1,Saturday
2025-08-16,S0003,,Meat and Seafood,9.969,10,99.8,1,Saturday
2025-08-16,S0003,,Pet Food,7.5435,29,211.1,1,Saturday
2025-08-16,S0003,,Prepared Meals,7.885769230769231,33,250.57,1,Saturday
2025-08-16,S0003,,Snacks/Cookies/Chips,3.2973214285714287,92,302.49,1,Saturday
2025-08-16,S0004,,Alcohol,12.298024691358025,106,1285.03,1,Saturday
2025-08-16,S0004,,Bakery,2.8099999999999996,8,22.560000000000002,1,Saturday
2025-08-16,S0004,,Baking,3.743125,36,130.66,1,Saturday
2025-08-16,S0004,,Beverages,3.2408695652173916,34,107.38,1,Saturday
2025-08-16,S0004,,Breakfast & Cereal,4.56972972972973,52,228.60999999999999,1,Saturday
2025-08-16,S0004,,Candy,2.6854285714285715,45,119.88,1,Saturday
2025-08-16,S0004,,Condiments/Sauces/Spices,3.6586956521739133,28,101.43,1,Saturday
2025-08-16,S0004,,Dairy & Eggs,3.3919753086419755,103,352.03,1,Saturday
2025-08-16,S0004,,Deli,6.342941176470588,51,332.36,1,Saturday
2025-08-16,S0004,,Frozen Foods,7.319444444444445,23,172.32,1,Saturday
2025-08-16,S0004,,Grains and Pasta,2.1963636363636363,15,34.28,1,Saturday
2025-08-16,S0004,,Meat and Seafood,9.48576923076923,32,307.9,1,Saturday
2025-08-16,S0004,,Pet Food,8.55,37,309.28000000000003,1,Saturday
2025-08-16,S0004,,Prepared Meals,7.935588235294118,43,346.96999999999997,1,Saturday
2025-08-16,S0004,,Snacks/Cookies/Chips,3.1906944444444445,117,376.25,1,Saturday
2025-08-16,S0005,,Alcohol,11.886136363636364,54,647.03,1,Saturday
2025-08-16,S0005,,Bakery,3.92,2,7.869999999999999,1,Saturday
2025-08-16,S0005,,Baking,3.7707692307692304,16,58.49,1,Saturday
2025-08-16,S0005,,Beverages,3.265,11,35.64,1,Saturday
2025-08-16,S0005,,Breakfast & Cereal,4.363157894736842,24,105.43,1,Saturday
2025-08-16,S0005,,Candy,2.583636363636364,26,68.07000000000001,1,Saturday
2025-08-16,S0005,,Condiments/Sauces/Spices,3.6605000000000003,31,117.39,1,Saturday
2025-08-16,S0005,,Dairy & Eggs,3.4874418604651165,59,203.37,1,Saturday
2025-08-16,S0005,,Deli,6.312777777777778,19,120.39,1,Saturday
2025-08-16,S0005,,Frozen Foods,6.649333333333333,20,130.67000000000002,1,Saturday
2025-08-16,S0005,,Grains and Pasta,2.6,15,39.34,1,Saturday
2025-08-16,S0005,,Meat and Seafood,10.276666666666667,24,241.82,1,Saturday
2025-08-16,S0005,,Pet Food,7.474736842105264,24,181.1,1,Saturday
2025-08-16,S0005,,Prepared Meals,8.864666666666666,20,165.63,1,Saturday
2025-08-16,S0005,,Snacks/Cookies/Chips,3.217358490566038,81,258.15,1,Saturday
2025-08-17,S0001,,Alcohol,11.833148148148148,144,1680.54,1,Sunday
2025-08-17,S0001,,Bakery,4.64,10,46.46,1,Sunday
2025-08-17,S0001,,Baking,3.7273529411764708,48,180.04,1,Sunday
2025-08-17,S0001,,Beverages,3.066470588235294,53,161.61,1,Sunday
2025-08-17,S0001,,Breakfast & Cereal,4.353888888888888,68,287.16,1,Sunday
2025-08-17,S0001,,Candy,2.4989583333333334,57,144.89,1,Sunday
2025-08-17,S0001,,Condiments/Sauces/Spices,3.2415384615384615,26,84.19,1,Sunday
2025-08-17,S0001,,Dairy & Eggs,3.5749565217391304,142,513.58,1,Sunday
2025-08-17,S0001,,Deli,5.992857142857143,58,343.19,1,Sunday
2025-08-17,S0001,,Frozen Foods,6.950277777777778,41,286.04,1,Sunday
2025-08-17,S0001,,Grains and Pasta,2.5827272727272725,22,56.95,1,Sunday
2025-08-17,S0001,,Meat and Seafood,9.165333333333333,40,358.76,1,Sunday
2025-08-17,S0001,,Pet Food,7.380571428571429,45,317.9,1,Sunday
2025-08-17,S0001,,Prepared Meals,8.139761904761905,58,522.47,1,Sunday
2025-08-17,S0001,,Snacks/Cookies/Chips,3.1098260869565215,167,527.11,1,Sunday
2025-08-17,S0002,,Alcohol,12.36,43,527.99,1,Sunday
2025-08-17,S0002,,Bakery,3.875,5,18.5,1,Sunday
2025-08-17,S0002,,Baking,3.741875,17,64.28,1,Sunday
2025-08-17,S0002,,Beverages,3.2278571428571428,21,64.53999999999999,1,Sunday
2025-08-17,S0002,,Breakfast & Cereal,4.222857142857142,9,38.34,1,Sunday
2025-08-17,S0002,,Candy,2.1784615384615384,16,35.07,1,Sunday
2025-08-17,S0002,,Condiments/Sauces/Spices,3.355384615384615,16,52.02,1,Sunday
2025-08-17,S0002,,Dairy & Eggs,3.3376923076923077,37,117.82000000000001,1,Sunday
2025-08-17,S0002,,Deli,5.551111111111111,9,49.910000000000004,1,Sunday
2025-08-17,S0002,,Frozen Foods,7.686666666666667,10,76.12,1,Sunday
2025-08-17,S0002,,Grains and Pasta,2.3475,4,9.379999999999999,1,Sunday
2025-08-17,S0002,,Meat and Seafood,9.018125,20,183.22,1,Sunday
2025-08-17,S0002,,Pet Food,6.788571428571428,9,63.47,1,Sunday
2025-08-17,S0002,,Prepared Meals,8.556923076923077,19,156.42000000000002,1,Sunday
2025-08-17,S0002,,Snacks/Cookies/Chips,3.1305882352941174,51,157.88,1,Sunday
2025-08-17,S0003,,Alcohol,12.349411764705883,62,761.3,1,Sunday
2025-08-17,S0003,,Bakery,3.9642857142857144,10,38.17,1,Sunday
2025-08-17,S0003,,Baking,3.6282608695652177,23,83.3,1,Sunday
2025-08-17,S0003,,Beverages,3.2042105263157894,27,85.34,1,Sunday
2025-08-17,S0003,,Breakfast & Cereal,4.324,18,76.46000000000001,1,Sunday
2025-08-17,S0003,,Candy,2.2008,26,56.36,1,Sunday
2025-08-17,S0003,,Condiments/Sauces/Spices,3.874074074074074,35,134.51,1,Sunday
2025-08-17,S0003,,Dairy & Eggs,3.6231481481481485,70,253.62,1,Sunday
2025-08-17,S0003,,Deli,5.978823529411764,24,132.75,1,Sunday
2025-08-17,S0003,,Frozen Foods,6.884583333333333,28,190.76,1,Sunday
2025-08-17,S0003,,Grains and Pasta,2.63,4,10.51,1,Sunday
2025-08-17,S0003,,Meat and Seafood,8.943333333333333,26,233.28,1,Sunday
2025-08-17,S0003,,Pet Food,7.125,28,193.16,1,Sunday
2025-08-17,S0003,,Prepared Meals,8.44375,17,147.43,1,Sunday
2025-08-17,S0003,,Snacks/Cookies/Chips,3.025762711864407,89,275.76,1,Sunday
2025-08-17,S0004,,Alcohol,12.303770491803279,75,915.0,1,Sunday
2025-08-17,S0004,,Bakery,4.350909090909091,18,73.67,1,Sunday
2025-08-17,S0004,,Baking,3.879,25,98.61,1,Sunday
2025-08-17,S0004,,Beverages,3.117948717948718,57,176.0,1,Sunday
2025-08-17,S0004,,Breakfast & Cereal,4.698888888888889,32,148.77,1,Sunday
2025-08-17,S0004,,Candy,2.2357142857142858,27,60.22,1,Sunday
2025-08-17,S0004,,Condiments/Sauces/Spices,3.6178260869565215,25,93.92,1,Sunday
2025-08-17,S0004,,Dairy & Eggs,3.2965151515151514,71,229.83,1,Sunday
2025-08-17,S0004,,Deli,6.684615384615385,30,207.65,1,Sunday
2025-08-17,S0004,,Frozen Foods,6.775333333333333,23,151.41,1,Sunday
2025-08-17,S0004,,Grains and Pasta,2.7011764705882353,25,68.91,1,Sunday
2025-08-17,S0004,,Meat and Seafood,10.205217391304348,27,278.26,1,Sunday
2025-08-17,S0004,,Pet Food,7.048518518518518,43,308.74,1,Sunday
2025-08-17,S0004,,Prepared Meals,7.995172413793104,34,271.8,1,Sunday
2025-08-17,S0004,,Snacks/Cookies/Chips,3.1465079365079363,88,275.45,1,Sunday
2025-08-17,S0005,,Alcohol,12.20170731707317,53,644.51,1,Sunday
2025-08-17,S0005,,Bakery,3.0599999999999996,2,6.11,1,Sunday
2025-08-17,S0005,,Baking,4.035333333333333,16,64.94,1,Sunday
2025-08-17,S0005,,Beverages,3.3899999999999997,13,43.879999999999995,1,Sunday
2025-08-17,S0005,,Breakfast & Cereal,4.726875,25,115.81,1,Sunday
2025-08-17,S0005,,Candy,2.752666666666667,15,41.33,1,Sunday
2025-08-17,S0005,,Condiments/Sauces/Spices,3.5908333333333338,16,57.35,1,Sunday
2025-08-17,S0005,,Dairy & Eggs,3.619782608695652,54,195.44,1,Sunday
2025-08-17,S0005,,Deli,6.093333333333334,18,110.61,1,Sunday
2025-08-17,S0005,,Frozen Foods,6.806153846153847,15,100.34,1,Sunday
2025-08-17,S0005,,Grains and Pasta,2.445,8,20.45,1,Sunday
2025-08-17,S0005,,Meat and Seafood,9.424999999999999,19,171.53,1,Sunday
2025-08-17,S0005,,Pet Food,7.464615384615385,16,111.25,1,Sunday
2025-08-17,S0005,,Prepared Meals,7.536666666666666,14,106.41,1,Sunday
2025-08-17,S0005,,Snacks/Cookies/Chips,3.1285106382978722,68,211.24,1,Sunday
2025-08-18,S0001,,Alcohol,12.1659375,116,1400.41,1,Monday
2025-08-18,S0001,,Bakery,3.96,24,94.14,1,Monday
2025-08-18,S0001,,Baking,4.087142857142857,17,69.83,1,Monday
2025-08-18,S0001,,Beverages,3.252666666666667,25,79.17,1,Monday
2025-08-18,S0001,,Breakfast & Cereal,4.604117647058823,38,175.87,1,Monday
2025-08-18,S0001,,Candy,2.411538461538462,36,84.44,1,Monday
2025-08-18,S0001,,Condiments/Sauces/Spices,3.32,19,63.019999999999996,1,Monday
2025-08-18,S0001,,Dairy & Eggs,3.5349532710280376,121,425.74,1,Monday
2025-08-18,S0001,,Deli,5.893870967741936,36,222.05,1,Monday
2025-08-18,S0001,,Frozen Foods,7.114782608695651,23,163.39,1,Monday
2025-08-18,S0001,,Grains and Pasta,2.51,9,22.62,1,Monday
2025-08-18,S0001,,Meat and Seafood,9.073823529411765,40,374.75,1,Monday
2025-08-18,S0001,,Pet Food,7.978787878787879,46,393.73,1,Monday
2025-08-18,S0001,,Prepared Meals,7.851025641025641,43,330.31,1,Monday
2025-08-18,S0001,,Snacks/Cookies/Chips,3.1617977528089884,138,422.65,1,Monday
2025-08-18,S0002,,Alcohol,12.741739130434782,26,330.36,1,Monday
2025-08-18,S0002,,Baking,4.0975,9,37.230000000000004,1,Monday
2025-08-18,S0002,,Beverages,3.703333333333333,11,37.63,1,Monday
2025-08-18,S0002,,Breakfast & Cereal,4.7869230769230775,13,62.07,1,Monday
2025-08-18,S0002,,Candy,2.0609090909090906,12,24.64,1,Monday
2025-08-18,S0002,,Condiments/Sauces/Spices,3.1144444444444446,13,43.38,1,Monday
2025-08-18,S0002,,Dairy & Eggs,3.265416666666667,31,99.42,1,Monday
2025-08-18,S0002,,Deli,5.6240000000000006,5,28.09,1,Monday
2025-08-18,S0002,,Frozen Foods,5.1066666666666665,3,15.33,1,Monday
2025-08-18,S0002,,Grains and Pasta,3.08,5,15.99,1,Monday
2025-08-18,S0002,,Meat and Seafood,12.222,7,81.74,1,Monday
2025-08-18,S0002,,Pet Food,7.08,8,53.879999999999995,1,Monday
2025-08-18,S0002,,Prepared Meals,9.314166666666667,16,154.63,1,Monday
2025-08-18,S0002,,Snacks/Cookies/Chips,3.1165,31,94.55,1,Monday
2025-08-18,S0003,,Alcohol,12.730882352941178,41,517.19,1,Monday
2025-08-18,S0003,,Bakery,4.519,11,49.92,1,Monday
2025-08-18,S0003,,Baking,3.92875,14,54.68,1,Monday
2025-08-18,S0003,,Beverages,3.795,13,49.24,1,Monday
2025-08-18,S0003,,Breakfast & Cereal,4.577333333333333,23,106.77,1,Monday
2025-08-18,S0003,,Candy,2.4704761904761905,29,72.82,1,Monday
2025-08-18,S0003,,Condiments/Sauces/Spices,3.343,12,40.02,1,Monday
2025-08-18,S0003,,Dairy & Eggs,3.583658536585366,47,167.77,1,Monday
2025-08-18,S0003,,Deli,5.756666666666667,21,119.48,1,Monday
2025-08-18,S0003,,Frozen Foods,7.123333333333333,18,119.69,1,Monday
2025-08-18,S0003,,Grains and Pasta,2.888888888888889,11,31.25,1,Monday
2025-08-18,S0003,,Meat and Seafood,9.36235294117647,18,165.28,1,Monday
2025-08-18,S0003,,Pet Food,8.048461538461538,16,120.18,1,Monday
2025-08-18,S0003,,Prepared Meals,8.05090909090909,25,202.14,1,Monday
2025-08-18,S0003,,Snacks/Cookies/Chips,3.1189583333333335,69,215.11,1,Monday
2025-08-18,S0004,,Alcohol,12.690961538461538,59,751.24,1,Monday
2025-08-18,S0004,,Bakery,4.0633333333333335,6,24.4,1,Monday
2025-08-18,S0004,,Baking,3.7882352941176474,17,64.3,1,Monday
2025-08-18,S0004,,Beverages,2.8971428571428572,42,119.36,1,Monday
2025-08-18,S0004,,Breakfast & Cereal,4.305882352941176,19,84.95,1,Monday
2025-08-18,S0004,,Candy,2.3253333333333335,33,75.33,1,Monday
2025-08-18,S0004,,Condiments/Sauces/Spices,3.6704761904761902,25,90.22,1,Monday
2025-08-18,S0004,,Dairy & Eggs,3.341428571428571,71,242.93,1,Monday
2025-08-18,S0004,,Deli,6.381666666666667,12,76.62,1,Monday
2025-08-18,S0004,,Frozen Foods,6.614,21,143.25,1,Monday
2025-08-18,S0004,,Grains and Pasta,2.7263636363636365,14,38.98,1,Monday
2025-08-18,S0004,,Meat and Seafood,8.77888888888889,45,410.41,1,Monday
2025-08-18,S0004,,Pet Food,8.424117647058823,26,218.62,1,Monday
2025-08-18,S0004,,Prepared Meals,8.166666666666666,20,162.26999999999998,1,Monday
2025-08-18,S0004,,Snacks/Cookies/Chips,3.0158,77,229.23,1,Monday
2025-08-18,S0005,,Alcohol,11.951724137931036,33,395.11,1,Monday
2025-08-18,S0005,,Bakery,4.3075,6,24.6,1,Monday
2025-08-18,S0005,,Baking,3.831875,18,66.19,1,Monday
2025-08-18,S0005,,Beverages,3.167692307692308,17,51.22,1,Monday
2025-08-18,S0005,,Breakfast & Cereal,4.079166666666667,14,56.24,1,Monday
2025-08-18,S0005,,Candy,2.475,18,44.44,1,Monday
2025-08-18,S0005,,Condiments/Sauces/Spices,3.7607692307692306,16,59.19,1,Monday
2025-08-18,S0005,,Dairy & Eggs,3.553548387096774,41,138.81,1,Monday
2025-08-18,S0005,,Deli,5.4366666666666665,9,48.87,1,Monday
2025-08-18,S0005,,Frozen Foods,7.674166666666667,15,116.59,1,Monday
2025-08-18,S0005,,Grains and Pasta,2.525,4,10.09,1,Monday
2025-08-18,S0005,,Meat and Seafood,7.252727272727273,13,90.99,1,Monday
2025-08-18,S0005,,Pet Food,7.288888888888888,16,119.74,1,Monday
2025-08-18,S0005,,Prepared Meals,8.155,9,74.24000000000001,1,Monday
2025-08-18,S0005,,Snacks/Cookies/Chips,3.113888888888889,51,158.03,1,Monday
2025-08-19,S0001,,Alcohol,12.124482758620688,108,1319.06,1,Tuesday
2025-08-19,S0001,,Bakery,3.810909090909091,17,69.04,1,Tuesday
2025-08-19,S0001,,Baking,3.6436,25,91.18,1,Tuesday
