customer_id,week_start,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,avg_spend_12w,median_spend_12w,avg_items_12w,avg_skus_12w,weekend_visits_12w,total_visits_12w,weekend_visits_share_12w,week_of_year
C004436,2025-08-18,0,5,4,7,19.87142857142857,21.37,4.571428571428571,3.7142857142857135,2,7,0.2857142857142857,34
C004437,2025-08-11,0,2,1,1,40.17,40.17,10.0,6.0,0,1,0.0,33
C004437,2025-08-18,0,9,1,1,40.17,40.17,10.0,6.0,0,1,0.0,34
C004438,2025-07-14,0,1,1,1,34.07,34.07,4.0,4.0,0,1,0.0,29
C004438,2025-07-21,0,8,1,1,34.07,34.07,4.0,4.0,0,1,0.0,30
C004438,2025-07-28,0,15,1,1,34.07,34.07,4.0,4.0,0,1,0.0,31
C004438,2025-08-04,1,22,1,1,34.07,34.07,4.0,4.0,0,1,0.0,32
C004438,2025-08-11,0,5,1,2,29.355,29.355,3.0,3.0,1,2,0.5,33
C004438,2025-08-18,0,12,1,2,29.355,29.355,3.0,3.0,1,2,0.5,34
C004439,2025-07-07,0,4,1,1,13.33,13.33,3.0,2.0,1,1,1.0,28
C004439,2025-07-14,0,1,2,2,14.855,14.855,2.5,2.0,1,2,0.5,29
C004439,2025-07-21,1,8,2,2,14.855,14.855,2.5,2.0,1,2,0.5,30
C004439,2025-07-28,0,3,3,3,13.043333333333337,13.33,2.6666666666666665,2.333333333333333,2,3,0.6666666666666666,31
C004439,2025-08-04,0,10,2,3,13.043333333333337,13.33,2.6666666666666665,2.333333333333333,2,3,0.6666666666666666,32
C004439,2025-08-11,0,17,1,3,13.043333333333337,13.33,2.6666666666666665,2.333333333333333,2,3,0.6666666666666666,33
C004439,2025-08-18,0,24,1,3,13.043333333333337,13.33,2.6666666666666665,2.333333333333333,2,3,0.6666666666666666,34
C004440,2025-07-07,0,5,1,1,42.81,42.81,5.0,2.0,1,1,1.0,28
C004440,2025-07-14,0,2,2,2,44.235,44.235,6.5,3.0,1,2,0.5,29
C004440,2025-07-21,0,2,3,3,31.95,42.81,5.0,2.6666666666666665,1,3,0.3333333333333333,30
C004440,2025-07-28,0,9,3,3,31.95,42.81,5.0,2.6666666666666665,1,3,0.3333333333333333,31
C004440,2025-08-04,0,16,2,3,31.95,42.81,5.0,2.6666666666666665,1,3,0.3333333333333333,32
C004440,2025-08-11,0,23,1,3,31.95,42.81,5.0,2.6666666666666665,1,3,0.3333333333333333,33
C004440,2025-08-18,0,30,0,3,31.95,42.81,5.0,2.6666666666666665,1,3,0.3333333333333333,34
C004441,2025-07-07,0,4,1,1,15.42,15.42,4.0,4.0,1,1,1.0,28
C004441,2025-07-14,0,11,1,1,15.42,15.42,4.0,4.0,1,1,1.0,29
C004441,2025-07-21,0,0,3,3,14.296666666666669,15.42,3.333333333333333,3.0,1,3,0.3333333333333333,30
C004441,2025-07-28,0,7,3,3,14.296666666666669,15.42,3.333333333333333,3.0,1,3,0.3333333333333333,31
C004441,2025-08-04,1,14,2,3,14.296666666666669,15.42,3.333333333333333,3.0,1,3,0.3333333333333333,32
C004441,2025-08-11,0,3,4,5,16.728,15.42,3.6,3.2,3,5,0.6,33
C004441,2025-08-18,1,10,2,5,16.728,15.42,3.6,3.2,3,5,0.6,34
C004442,2025-07-21,0,0,1,1,41.54,41.54,4.0,3.0,0,1,0.0,30
C004442,2025-07-28,0,7,1,1,41.54,41.54,4.0,3.0,0,1,0.0,31
C004442,2025-08-04,1,14,1,1,41.54,41.54,4.0,3.0,0,1,0.0,32
C004442,2025-08-11,0,2,4,4,32.7075,31.295,4.75,3.5,2,4,0.5,33
C004442,2025-08-18,0,9,3,4,32.7075,31.295,4.75,3.5,2,4,0.5,34
C004443,2025-06-30,1,0,1,1,3.59,3.59,1.0,1.0,0,1,0.0,27
C004443,2025-07-07,0,1,3,3,12.65,13.03,3.0,2.333333333333333,1,3,0.3333333333333333,28
C004443,2025-07-14,0,2,4,4,12.09,11.72,2.75,2.25,1,4,0.25,29
C004443,2025-07-21,1,0,5,5,17.756,13.03,4.0,3.2,1,5,0.2,30
C004443,2025-07-28,0,5,5,6,17.658333333333335,15.1,4.166666666666667,3.0,2,6,0.3333333333333333,31
C004443,2025-08-04,0,12,3,6,17.658333333333335,15.1,4.166666666666667,3.0,2,6,0.3333333333333333,32
C004443,2025-08-11,0,19,2,6,17.658333333333335,15.1,4.166666666666667,3.0,2,6,0.3333333333333333,33
C004443,2025-08-18,0,2,3,8,20.265,16.595,4.5,3.125,2,8,0.25,34
C004444,2025-07-07,0,0,3,3,28.06,27.97,4.333333333333333,2.6666666666666665,1,3,0.3333333333333333,28
C004444,2025-07-14,1,7,3,3,28.06,27.97,4.333333333333333,2.6666666666666665,1,3,0.3333333333333333,29
C004444,2025-07-21,0,4,4,4,25.8275,23.55,4.0,2.75,2,4,0.5,30
C004444,2025-07-28,0,11,4,4,25.8275,23.55,4.0,2.75,2,4,0.5,31
C004444,2025-08-04,1,18,1,4,25.8275,23.55,4.0,2.75,2,4,0.5,32
C004444,2025-08-11,0,5,2,5,27.35,27.97,4.2,3.2,3,5,0.6,33
C004444,2025-08-18,0,12,1,5,27.35,27.97,4.2,3.2,3,5,0.6,34
C004445,2025-07-07,0,5,1,1,24.6,24.6,6.0,4.0,1,1,1.0,28
C004445,2025-07-14,0,12,1,1,24.6,24.6,6.0,4.0,1,1,1.0,29
C004445,2025-07-21,0,19,1,1,24.6,24.6,6.0,4.0,1,1,1.0,30
C004445,2025-07-28,0,26,1,1,24.6,24.6,6.0,4.0,1,1,1.0,31
C004445,2025-08-04,0,3,1,2,26.52,26.52,4.5,3.5,1,2,0.5,32
C004445,2025-08-11,0,0,2,3,38.81666666666667,28.44,5.666666666666667,4.666666666666667,1,3,0.3333333333333333,33
C004445,2025-08-18,0,7,2,3,38.81666666666667,28.44,5.666666666666667,4.666666666666667,1,3,0.3333333333333333,34
C004446,2025-06-30,1,1,1,1,30.49,30.49,5.0,3.0,0,1,0.0,27
C004446,2025-07-07,0,5,2,2,37.925,37.925,5.0,4.0,1,2,0.5,28
C004446,2025-07-14,1,12,2,2,37.925,37.925,5.0,4.0,1,2,0.5,29
C004446,2025-07-21,0,0,5,5,26.736,29.16,4.4,3.8,2,5,0.4,30
C004446,2025-07-28,0,7,4,5,26.736,29.16,4.4,3.8,2,5,0.4,31
C004446,2025-08-04,0,1,4,6,34.47333333333333,29.825,5.5,4.333333333333333,2,6,0.3333333333333333,32
C004446,2025-08-11,0,2,5,7,32.58428571428571,29.16,5.0,4.0,2,7,0.2857142857142857,33
C004446,2025-08-18,0,0,3,8,29.445,25.205,4.5,3.625,2,8,0.25,34
C004447,2025-06-30,0,1,1,1,16.810000000000002,16.810000000000002,4.0,3.0,0,1,0.0,27
C004447,2025-07-07,0,2,2,2,13.055,13.055,3.0,2.5,0,2,0.0,28
C004447,2025-07-14,0,9,2,2,13.055,13.055,3.0,2.5,0,2,0.0,29
C004447,2025-07-21,1,16,2,2,13.055,13.055,3.0,2.5,0,2,0.0,30
C004447,2025-07-28,0,0,4,5,14.760000000000002,16.810000000000002,3.4,3.0,1,5,0.2,31
C004447,2025-08-04,0,7,3,5,14.760000000000002,16.810000000000002,3.4,3.0,1,5,0.2,32
C004447,2025-08-11,0,14,3,5,14.760000000000002,16.810000000000002,3.4,3.0,1,5,0.2,33
C004447,2025-08-18,0,21,3,5,14.760000000000002,16.810000000000002,3.4,3.0,1,5,0.2,34
C004448,2025-07-07,0,5,1,1,15.7,15.7,4.0,3.0,1,1,1.0,28
C004448,2025-07-14,0,12,1,1,15.7,15.7,4.0,3.0,1,1,1.0,29
C004448,2025-07-21,0,19,1,1,15.7,15.7,4.0,3.0,1,1,1.0,30
C004448,2025-07-28,1,26,1,1,15.7,15.7,4.0,3.0,1,1,1.0,31
C004448,2025-08-04,0,2,2,3,26.973333333333333,19.96,6.0,4.666666666666667,2,3,0.6666666666666666,32
C004448,2025-08-11,0,9,2,3,26.973333333333333,19.96,6.0,4.666666666666667,2,3,0.6666666666666666,33
C004448,2025-08-18,1,16,2,3,26.973333333333333,19.96,6.0,4.666666666666667,2,3,0.6666666666666666,34
C004449,2025-07-07,0,1,1,1,3.93,3.93,1.0,1.0,0,1,0.0,28
C004449,2025-07-14,0,8,1,1,3.93,3.93,1.0,1.0,0,1,0.0,29
C004449,2025-07-21,0,15,1,1,3.93,3.93,1.0,1.0,0,1,0.0,30
C004449,2025-07-28,1,22,1,1,3.93,3.93,1.0,1.0,0,1,0.0,31
C004449,2025-08-04,0,6,1,2,17.23,17.23,3.0,2.0,1,2,0.5,32
C004449,2025-08-11,0,13,1,2,17.23,17.23,3.0,2.0,1,2,0.5,33
C004449,2025-08-18,0,1,2,3,12.88,4.18,2.333333333333333,1.6666666666666667,1,3,0.3333333333333333,34
C004450,2025-07-21,0,0,3,3,10.33,11.68,2.333333333333333,1.6666666666666667,1,3,0.3333333333333333,30
C004450,2025-07-28,0,7,3,3,10.33,11.68,2.333333333333333,1.6666666666666667,1,3,0.3333333333333333,31
C004450,2025-08-04,1,1,4,4,11.9975,13.215,2.75,2.25,1,4,0.25,32
C004450,2025-08-11,1,3,5,5,10.208,11.68,2.4,2.0,2,5,0.4,33
C004450,2025-08-18,1,2,4,7,17.98,14.75,2.857142857142857,2.142857142857143,3,7,0.4285714285714285,34
C004451,2025-07-14,0,0,1,1,1.5,1.5,1.0,1.0,0,1,0.0,29
C004451,2025-07-21,1,7,1,1,1.5,1.5,1.0,1.0,0,1,0.0,30
C004451,2025-07-28,0,3,3,3,29.216666666666665,11.64,4.0,3.333333333333333,1,3,0.3333333333333333,31
C004451,2025-08-04,0,10,3,3,29.216666666666665,11.64,4.0,3.333333333333333,1,3,0.3333333333333333,32
C004451,2025-08-11,0,17,2,3,29.216666666666665,11.64,4.0,3.333333333333333,1,3,0.3333333333333333,33
C004451,2025-08-18,1,2,3,4,29.4575,20.91,4.25,3.75,1,4,0.25,34
C004452,2025-07-07,1,5,1,1,16.9,16.9,4.0,4.0,1,1,1.0,28
C004452,2025-07-14,1,3,3,3,13.296666666666669,16.9,3.6666666666666665,3.0,3,3,1.0,29
C004452,2025-07-21,0,3,5,5,12.356,15.36,2.8,2.4,5,5,1.0,30
C004452,2025-07-28,0,10,5,5,12.356,15.36,2.8,2.4,5,5,1.0,31
C004452,2025-08-04,0,17,4,5,12.356,15.36,2.8,2.4,5,5,1.0,32
C004452,2025-08-11,0,24,2,5,12.356,15.36,2.8,2.4,5,5,1.0,33
C004452,2025-08-18,0,31,0,5,12.356,15.36,2.8,2.4,5,5,1.0,34
C004453,2025-07-28,1,3,1,1,21.6,21.6,4.0,3.0,1,1,1.0,31
C004453,2025-08-04,0,1,3,3,14.606666666666667,11.38,3.0,2.6666666666666665,2,3,0.6666666666666666,32
C004453,2025-08-11,1,8,3,3,14.606666666666667,11.38,3.0,2.6666666666666665,2,3,0.6666666666666666,33
C004453,2025-08-18,0,3,4,4,17.79,16.490000000000002,3.75,3.25,3,4,0.75,34
C004454,2025-07-21,0,4,1,1,38.86,38.86,4.0,2.0,1,1,1.0,30
C004454,2025-07-28,0,11,1,1,38.86,38.86,4.0,2.0,1,1,1.0,31
C004454,2025-08-04,0,18,1,1,38.86,38.86,4.0,2.0,1,1,1.0,32
C004454,2025-08-11,0,25,1,1,38.86,38.86,4.0,2.0,1,1,1.0,33
C004454,2025-08-18,0,32,0,1,38.86,38.86,4.0,2.0,1,1,1.0,34
C004455,2025-08-04,1,6,1,1,39.64,39.64,4.0,4.0,0,1,0.0,32
C004455,2025-08-11,0,6,2,2,21.225,21.225,2.5,2.5,1,2,0.5,33
C004455,2025-08-18,1,13,2,2,21.225,21.225,2.5,2.5,1,2,0.5,34
C004456,2025-07-21,0,0,3,3,17.78,13.75,3.6666666666666665,2.333333333333333,1,3,0.3333333333333333,30
C004456,2025-07-28,1,7,3,3,17.78,13.75,3.6666666666666665,2.333333333333333,1,3,0.3333333333333333,31
C004456,2025-08-04,0,3,4,4,17.075,14.355,3.5,2.5,2,4,0.5,32
C004456,2025-08-11,1,10,4,4,17.075,14.355,3.5,2.5,2,4,0.5,33
C004456,2025-08-18,0,4,2,5,18.204,14.96,3.6,2.8,3,5,0.6,34
C004457,2025-07-14,0,2,1,1,6.11,6.11,1.0,1.0,0,1,0.0,29
C004457,2025-07-21,1,9,1,1,6.11,6.11,1.0,1.0,0,1,0.0,30
C004457,2025-07-28,1,4,2,2,8.715,8.715,2.5,1.5,1,2,0.5,31
C004457,2025-08-04,0,2,4,4,11.76,11.63,3.0,1.75,2,4,0.5,32
C004457,2025-08-11,0,9,3,4,11.76,11.63,3.0,1.75,2,4,0.5,33
C004457,2025-08-18,0,16,3,4,11.76,11.63,3.0,1.75,2,4,0.5,34
C004458,2025-07-07,0,3,1,1,18.57,18.57,2.0,2.0,0,1,0.0,28
C004458,2025-07-14,0,1,3,3,16.669999999999998,18.19,3.0,2.6666666666666665,0,3,0.0,29
C004458,2025-07-21,1,8,3,3,16.669999999999998,18.19,3.0,2.6666666666666665,0,3,0.0,30
C004458,2025-07-28,0,2,5,5,12.691999999999998,13.25,2.6,2.4,1,5,0.2,31
C004458,2025-08-04,0,2,5,6,14.658333333333331,15.72,3.0,2.833333333333333,1,6,0.1666666666666666,32
C004458,2025-08-11,1,9,3,6,14.658333333333331,15.72,3.0,2.833333333333333,1,6,0.1666666666666666,33
C004458,2025-08-18,1,5,4,7,16.707142857142856,18.19,3.142857142857143,3.0,2,7,0.2857142857142857,34
C004459,2025-07-21,1,4,1,1,3.51,3.51,1.0,1.0,1,1,1.0,30
C004459,2025-07-28,1,5,2,2,51.49,51.49,5.5,3.5,2,2,1.0,31
C004459,2025-08-04,1,3,3,3,40.82333333333333,19.49,5.0,3.6666666666666665,3,3,1.0,32
C004459,2025-08-11,0,4,6,6,26.653333333333336,14.54,3.8333333333333335,3.1666666666666665,5,6,0.8333333333333334,33
C004459,2025-08-18,0,3,6,7,23.65571428571429,9.59,3.571428571428572,3.0,5,7,0.7142857142857143,34
C004460,2025-07-14,0,0,1,1,9.37,9.37,2.0,2.0,0,1,0.0,29
C004460,2025-07-21,1,7,1,1,9.37,9.37,2.0,2.0,0,1,0.0,30
C004460,2025-07-28,0,5,2,2,12.55,12.55,3.5,2.0,1,2,0.5,31
C004460,2025-08-04,0,12,2,2,12.55,12.55,3.5,2.0,1,2,0.5,32
C004460,2025-08-11,0,19,1,2,12.55,12.55,3.5,2.0,1,2,0.5,33
C004460,2025-08-18,0,26,1,2,12.55,12.55,3.5,2.0,1,2,0.5,34
C004461,2025-07-14,0,4,1,1,25.24,25.24,3.0,3.0,1,1,1.0,29
C004461,2025-07-21,0,11,1,1,25.24,25.24,3.0,3.0,1,1,1.0,30
C004461,2025-07-28,0,1,2,2,14.605,14.605,2.0,2.0,1,2,0.5,31
C004461,2025-08-04,0,1,3,3,15.046666666666669,15.93,3.0,2.0,1,3,0.3333333333333333,32
C004461,2025-08-11,0,8,2,3,15.046666666666669,15.93,3.0,2.0,1,3,0.3333333333333333,33
C004461,2025-08-18,0,15,2,3,15.046666666666669,15.93,3.0,2.0,1,3,0.3333333333333333,34
C004462,2025-06-30,0,1,2,2,17.91,17.91,3.5,3.0,0,2,0.0,27
C004462,2025-07-07,0,3,4,4,27.3175,27.98,4.0,3.75,0,4,0.0,28
C004462,2025-07-14,1,1,5,5,22.486,24.85,3.4,3.2,0,5,0.0,29
C004462,2025-07-21,0,4,7,7,21.04,24.85,3.2857142857142856,2.857142857142857,2,7,0.2857142857142857,30
C004462,2025-07-28,0,11,5,7,21.04,24.85,3.2857142857142856,2.857142857142857,2,7,0.2857142857142857,31
C004462,2025-08-04,0,18,3,7,21.04,24.85,3.2857142857142856,2.857142857142857,2,7,0.2857142857142857,32
C004462,2025-08-11,0,1,3,8,23.92875,26.880000000000003,3.75,3.25,2,8,0.25,33
C004462,2025-08-18,0,2,2,9,23.44222222222222,24.85,3.6666666666666665,3.2222222222222223,2,9,0.2222222222222222,34
C004463,2025-06-30,0,1,1,1,6.8,6.8,1.0,1.0,0,1,0.0,27
C004463,2025-07-07,1,8,1,1,6.8,6.8,1.0,1.0,0,1,0.0,28
C004463,2025-07-14,0,5,2,2,27.77,27.77,3.0,2.5,1,2,0.5,29
C004463,2025-07-21,0,12,2,2,27.77,27.77,3.0,2.5,1,2,0.5,30
C004463,2025-07-28,0,19,1,2,27.77,27.77,3.0,2.5,1,2,0.5,31
C004463,2025-08-04,0,26,1,2,27.77,27.77,3.0,2.5,1,2,0.5,32
C004463,2025-08-11,0,33,0,2,27.77,27.77,3.0,2.5,1,2,0.5,33
C004463,2025-08-18,0,40,0,2,27.77,27.77,3.0,2.5,1,2,0.5,34
C004464,2025-07-07,0,4,1,1,16.16,16.16,2.0,2.0,1,1,1.0,28
C004464,2025-07-14,0,11,1,1,16.16,16.16,2.0,2.0,1,1,1.0,29
C004464,2025-07-21,0,18,1,1,16.16,16.16,2.0,2.0,1,1,1.0,30
C004464,2025-07-28,0,0,3,3,24.80333333333333,19.19,4.333333333333333,3.0,1,3,0.3333333333333333,31
C004464,2025-08-04,0,1,3,4,32.82,29.125,4.75,3.25,1,4,0.25,32
C004464,2025-08-11,1,8,3,4,32.82,29.125,4.75,3.25,1,4,0.25,33
C004464,2025-08-18,0,3,4,5,28.0,19.19,4.4,3.0,2,5,0.4,34
C004465,2025-07-07,0,0,1,1,7.43,7.43,2.0,2.0,0,1,0.0,28
C004465,2025-07-14,0,7,1,1,7.43,7.43,2.0,2.0,0,1,0.0,29
C004465,2025-07-21,1,1,2,2,10.36,10.36,2.0,2.0,0,2,0.0,30
C004465,2025-07-28,0,3,3,3,8.603333333333333,7.43,1.6666666666666667,1.6666666666666667,1,3,0.3333333333333333,31
C004465,2025-08-04,0,10,2,3,8.603333333333333,7.43,1.6666666666666667,1.6666666666666667,1,3,0.3333333333333333,32
C004465,2025-08-11,0,17,2,3,8.603333333333333,7.43,1.6666666666666667,1.6666666666666667,1,3,0.3333333333333333,33
C004465,2025-08-18,0,24,1,3,8.603333333333333,7.43,1.6666666666666667,1.6666666666666667,1,3,0.3333333333333333,34
C004466,2025-06-30,0,2,1,1,26.08,26.08,3.0,2.0,0,1,0.0,27
C004466,2025-07-07,0,9,1,1,26.08,26.08,3.0,2.0,0,1,0.0,28
C004466,2025-07-14,1,16,1,1,26.08,26.08,3.0,2.0,0,1,0.0,29
C004466,2025-07-21,1,4,2,2,22.15,22.15,3.0,2.5,1,2,0.5,30
C004466,2025-07-28,1,4,2,3,18.34,18.22,2.333333333333333,2.0,2,3,0.6666666666666666,31
C004466,2025-08-04,0,5,3,4,17.24,16.08,2.5,2.25,3,4,0.75,32
C004466,2025-08-11,0,12,3,4,17.24,16.08,2.5,2.25,3,4,0.75,33
C004466,2025-08-18,0,19,2,4,17.24,16.08,2.5,2.25,3,4,0.75,34
C004467,2025-07-14,0,0,2,2,21.595,21.595,2.5,2.5,1,2,0.5,29
C004467,2025-07-21,1,7,2,2,21.595,21.595,2.5,2.5,1,2,0.5,30
C004467,2025-07-28,0,3,3,3,25.28,32.27,3.6666666666666665,3.333333333333333,2,3,0.6666666666666666,31
C004467,2025-08-04,0,10,3,3,25.28,32.27,3.6666666666666665,3.333333333333333,2,3,0.6666666666666666,32
C004467,2025-08-11,1,17,1,3,25.28,32.27,3.6666666666666665,3.333333333333333,2,3,0.6666666666666666,33
C004467,2025-08-18,0,6,2,4,26.94,32.095,4.0,3.75,3,4,0.75,34
C004468,2025-07-21,0,4,1,1,54.87,54.87,6.0,6.0,1,1,1.0,30
C004468,2025-07-28,0,11,1,1,54.87,54.87,6.0,6.0,1,1,1.0,31
C004468,2025-08-04,0,0,2,2,39.85,39.85,4.5,4.0,1,2,0.5,32
C004468,2025-08-11,0,7,2,2,39.85,39.85,4.5,4.0,1,2,0.5,33
C004468,2025-08-18,0,0,2,3,30.736666666666665,24.83,4.0,3.6666666666666665,1,3,0.3333333333333333,34
C004469,2025-07-07,0,5,1,1,52.91,52.91,10.0,6.0,1,1,1.0,28
C004469,2025-07-14,0,2,2,2,51.07,51.07,9.0,5.5,1,2,0.5,29
C004469,2025-07-21,0,9,2,2,51.07,51.07,9.0,5.5,1,2,0.5,30
C004469,2025-07-28,0,16,2,2,51.07,51.07,9.0,5.5,1,2,0.5,31
C004469,2025-08-04,0,3,2,3,45.53666666666667,49.23,6.666666666666667,4.333333333333333,1,3,0.3333333333333333,32
C004469,2025-08-11,0,10,1,3,45.53666666666667,49.23,6.666666666666667,4.333333333333333,1,3,0.3333333333333333,33
C004469,2025-08-18,0,17,1,3,45.53666666666667,49.23,6.666666666666667,4.333333333333333,1,3,0.3333333333333333,34
C004470,2025-07-14,0,0,1,1,33.41,33.41,5.0,4.0,0,1,0.0,29
C004470,2025-07-21,0,7,1,1,33.41,33.41,5.0,4.0,0,1,0.0,30
C004470,2025-07-28,0,14,1,1,33.41,33.41,5.0,4.0,0,1,0.0,31
C004470,2025-08-04,0,21,1,1,33.41,33.41,5.0,4.0,0,1,0.0,32
C004470,2025-08-11,1,28,0,1,33.41,33.41,5.0,4.0,0,1,0.0,33
C004470,2025-08-18,0,5,2,3,19.576666666666664,13.95,4.0,3.0,1,3,0.3333333333333333,34
C004471,2025-06-30,1,0,1,1,30.41,30.41,6.0,4.0,0,1,0.0,27
C004471,2025-07-07,0,3,3,3,19.51333333333333,22.8,4.333333333333333,3.6666666666666665,2,3,0.6666666666666666,28
C004471,2025-07-14,1,0,4,4,15.9025,14.065,3.5,3.0,2,4,0.5,29
C004471,2025-07-21,0,5,5,5,14.382,8.3,3.4,2.8,3,5,0.6,30
C004471,2025-07-28,0,12,4,5,14.382,8.3,3.4,2.8,3,5,0.6,31
C004471,2025-08-04,0,6,3,6,16.27,15.55,3.8333333333333335,3.0,3,6,0.5,32
C004471,2025-08-11,0,13,2,6,16.27,15.55,3.8333333333333335,3.0,3,6,0.5,33
C004471,2025-08-18,1,20,1,6,16.27,15.55,3.8333333333333335,3.0,3,6,0.5,34
C004472,2025-07-07,0,2,1,1,13.41,13.41,3.0,3.0,0,1,0.0,28
C004472,2025-07-14,0,1,2,2,10.775,10.775,2.5,2.5,0,2,0.0,29
C004472,2025-07-21,0,8,2,2,10.775,10.775,2.5,2.5,0,2,0.0,30
C004472,2025-07-28,1,15,2,2,10.775,10.775,2.5,2.5,0,2,0.0,31
C004472,2025-08-04,0,6,2,3,14.420000000000002,13.41,3.0,2.6666666666666665,1,3,0.3333333333333333,32
C004472,2025-08-11,0,13,1,3,14.420000000000002,13.41,3.0,2.6666666666666665,1,3,0.3333333333333333,33
C004472,2025-08-18,0,2,2,4,13.7325,12.54,2.5,2.25,1,4,0.25,34
C004473,2025-06-30,1,1,1,1,23.59,23.59,3.0,3.0,0,1,0.0,27
C004473,2025-07-07,1,3,2,2,21.095,21.095,2.5,2.5,1,2,0.5,28
C004473,2025-07-14,0,5,3,3,14.896666666666668,18.6,2.0,2.0,2,3,0.6666666666666666,29
C004473,2025-07-21,0,12,3,3,14.896666666666668,18.6,2.0,2.0,2,3,0.6666666666666666,30
C004473,2025-07-28,0,19,2,3,14.896666666666668,18.6,2.0,2.0,2,3,0.6666666666666666,31
C004473,2025-08-04,0,6,2,4,21.73,21.095,4.25,3.0,2,4,0.5,32
C004473,2025-08-11,0,13,1,4,21.73,21.095,4.25,3.0,2,4,0.5,33
C004473,2025-08-18,0,20,1,4,21.73,21.095,4.25,3.0,2,4,0.5,34
C004474,2025-07-07,0,6,1,1,4.17,4.17,1.0,1.0,0,1,0.0,28
C004474,2025-07-14,1,13,1,1,4.17,4.17,1.0,1.0,0,1,0.0,29
C004474,2025-07-21,0,1,3,3,10.213333333333336,4.17,2.333333333333333,1.3333333333333333,1,3,0.3333333333333333,30
C004474,2025-07-28,0,8,3,3,10.213333333333336,4.17,2.333333333333333,1.3333333333333333,1,3,0.3333333333333333,31
C004474,2025-08-04,1,15,2,3,10.213333333333336,4.17,2.333333333333333,1.3333333333333333,1,3,0.3333333333333333,32
C004474,2025-08-11,0,5,3,4,27.43,14.305,5.0,3.25,2,4,0.5,33
C004474,2025-08-18,0,12,1,4,27.43,14.305,5.0,3.25,2,4,0.5,34
C004475,2025-07-14,0,0,1,1,3.28,3.28,1.0,1.0,0,1,0.0,29
C004475,2025-07-21,0,7,1,1,3.28,3.28,1.0,1.0,0,1,0.0,30
C004475,2025-07-28,0,1,3,3,13.166666666666666,10.01,3.333333333333333,2.6666666666666665,0,3,0.0,31
C004475,2025-08-04,0,8,3,3,13.166666666666666,10.01,3.333333333333333,2.6666666666666665,0,3,0.0,32
C004475,2025-08-11,0,15,2,3,13.166666666666666,10.01,3.333333333333333,2.6666666666666665,0,3,0.0,33
C004475,2025-08-18,1,22,2,3,13.166666666666666,10.01,3.333333333333333,2.6666666666666665,0,3,0.0,34
C004476,2025-07-07,1,2,1,1,12.85,12.85,2.0,2.0,0,1,0.0,28
C004476,2025-07-14,1,6,2,2,17.8,17.8,2.0,2.0,1,2,0.5,29
C004476,2025-07-21,0,3,3,3,12.74,12.85,1.6666666666666667,1.6666666666666667,2,3,0.6666666666666666,30
C004476,2025-07-28,0,6,4,4,14.195,15.705000000000002,1.75,1.75,2,4,0.5,31
C004476,2025-08-04,0,13,3,4,14.195,15.705000000000002,1.75,1.75,2,4,0.5,32
C004476,2025-08-11,0,20,2,4,14.195,15.705000000000002,1.75,1.75,2,4,0.5,33
C004476,2025-08-18,1,27,1,4,14.195,15.705000000000002,1.75,1.75,2,4,0.5,34
C004477,2025-06-30,0,1,1,1,2.71,2.71,1.0,1.0,0,1,0.0,27
C004477,2025-07-07,1,8,1,1,2.71,2.71,1.0,1.0,0,1,0.0,28
C004477,2025-07-14,1,3,2,2,15.375,15.375,3.5,2.5,1,2,0.5,29
C004477,2025-07-21,0,3,3,3,17.22,20.91,4.333333333333333,3.333333333333333,2,3,0.6666666666666666,30
C004477,2025-07-28,1,10,2,3,17.22,20.91,4.333333333333333,3.333333333333333,2,3,0.6666666666666666,31
C004477,2025-08-04,0,4,3,4,13.85,12.325,3.5,2.75,3,4,0.75,32
C004477,2025-08-11,0,11,2,4,13.85,12.325,3.5,2.75,3,4,0.75,33
C004477,2025-08-18,1,18,1,4,13.85,12.325,3.5,2.75,3,4,0.75,34
C004478,2025-07-21,0,2,2,2,8.08,8.08,1.5,1.5,1,2,0.5,30
C004478,2025-07-28,0,9,2,2,8.08,8.08,1.5,1.5,1,2,0.5,31
C004478,2025-08-04,1,0,3,3,7.98,7.78,1.3333333333333333,1.3333333333333333,1,3,0.3333333333333333,32
C004478,2025-08-11,0,4,4,4,15.175,8.56,3.0,2.5,2,4,0.5,33
C004478,2025-08-18,0,1,3,5,13.288,7.78,2.8,2.4,2,5,0.4,34
C004479,2025-07-14,1,4,1,1,33.14,33.14,5.0,3.0,1,1,1.0,29
C004479,2025-07-21,0,4,2,2,22.53,22.53,4.0,3.0,2,2,1.0,30
C004479,2025-07-28,1,11,2,2,22.53,22.53,4.0,3.0,2,2,1.0,31
C004479,2025-08-04,1,5,3,3,33.81,33.14,5.666666666666667,4.333333333333333,3,3,1.0,32
C004479,2025-08-11,0,4,3,4,28.365,22.585,4.5,3.5,4,4,1.0,33
C004479,2025-08-18,0,1,3,5,26.472,18.9,4.4,3.6,4,5,0.8,34
C004480,2025-07-14,0,0,1,1,2.78,2.78,1.0,1.0,0,1,0.0,29
C004480,2025-07-21,0,2,2,2,14.02,14.02,3.5,2.5,0,2,0.0,30
C004480,2025-07-28,1,9,2,2,14.02,14.02,3.5,2.5,0,2,0.0,31
C004480,2025-08-04,0,0,4,4,22.2425,16.115,4.5,3.5,1,4,0.25,32
